Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,ME1 BM5,ME1 BM6,ME1 BM7,ME1 BM8,ME1 BM9,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME2 BM6,ME2 BM7,ME2 BM8,ME2 BM9,ME2 BM10,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME3 BM6,ME3 BM7,ME3 BM8,ME3 BM9,ME3 BM10,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,ME4 BM6,ME4 BM7,ME4 BM8,ME4 BM9,ME4 BM10,ME5 BM1,ME5 BM2,ME5 BM3,ME5 BM4,ME5 BM5,ME5 BM6,ME5 BM7,ME5 BM8,ME5 BM9,ME5 BM10,ME6 BM1,ME6 BM2,ME6 BM3,ME6 BM4,ME6 BM5,ME6 BM6,ME6 BM7,ME6 BM8,ME6 BM9,ME6 BM10,ME7 BM1,ME7 BM2,ME7 BM3,ME7 BM4,ME7 BM5,ME7 BM6,ME7 BM7,ME7 BM8,ME7 BM9,ME8 BM1,ME8 BM2,ME8 BM3,ME8 BM4,ME8 BM5,ME8 BM6,ME8 BM7,ME8 BM8,ME8 BM9,ME8 BM10,ME9 BM1,ME9 BM2,ME9 BM3,ME9 BM4,ME9 BM5,ME9 BM6,ME9 BM7,ME9 BM8,ME9 BM9,BIG LoBM,ME10 BM2,ME10 BM3,ME10 BM4,ME10 BM5,ME10 BM6,ME10 BM7
1963-07-01,0.22745969699784002,0.18845186065915806,0.5182288367247923,0.49522219803474854,0.42309977381258346,0.5765011210719919,0.7327402981985056,0.8706468685189326,0.9369206203631014,0.7412890818549054,0.6148471854952259,0.7521671037903492,0.6144140119918117,0.8215944501307386,0.9479093007402885,1.0260592869879537,1.1457288828130536,1.2807744610251226,1.2450264020867112,0.4316091283706999,0.6344863281207825,0.7331361961667326,0.6489757924338414,0.8677071124876583,0.9169840749683619,1.055006389870831,1.0904059492289178,1.2929571941435614,1.4494681776572356,0.9581364808064713,0.6864515602252242,0.7505478177508659,0.9985151505729551,0.9972365096359003,1.0434126289832952,0.9988041580866532,1.1761523735479456,1.3095420702821094,1.166213355751196,0.7257043554585647,0.7671690186424902,0.9781201370231097,0.9946211036214017,0.9027619979592885,0.9373904082640959,1.0058360863686522,0.9973786541239323,1.1667495217394912,1.1595948974636228,0.7344404113555125,0.9052032925765952,0.7432037332553196,0.8989395809254553,0.9178350888901978,0.8914934703452665,0.8651222979922847,0.9928400184167476,0.8767487933977834,1.0090655570231046,0.5361235870129851,0.865688153393597,0.7758121008205635,0.8298705313155246,0.833303371898821,0.8177870604824102,0.8089324116630797,0.8556738149197058,0.8910599036154512,0.8794325803620571,0.9055623593173215,0.8695505893367963,0.83541728530284,0.6685241800184136,0.6644564710503252,0.8320190386603743,0.7576623982210937,0.7910632447388457,0.7550361367805241,0.5431731432557608,0.7566329508002295,0.726537939889458,0.762782583527466,0.688820657937752,0.7103534238401145,0.7508352216142615,0.5485421784702913,0.859234087605019,0.4809832984325276,0.35752142900212447,0.48036738873335144,0.4918527681941861,0.4166719733684403,0.37100791710148545,0.3786641209033953,0.4812076182183558
1963-08-01,-0.39056862237147844,-0.18863728734212817,-0.46971056523154,-0.5947043739321802,-0.37636911244506793,-0.4708371238808862,-0.5209147438350382,-0.6394373089847702,-0.6729753905673067,-0.5110647075385542,-0.6940681442644283,-0.7331309378356826,-0.6521610362016578,-0.797554496649308,-0.9315820490302983,-0.9918765239130208,-1.0944062762918936,-1.0899273713556057,-1.2433369031797394,-0.28681071564828214,-1.005859441182815,-0.8836469614417752,-0.8454530958552074,-0.9330951508273128,-0.9797940296366053,-0.9897973563827281,-1.1298412408572338,-1.2751358106554687,-1.201805000486743,-0.9782647351453396,-0.9373413965027262,-1.0051093681146075,-0.8435722889696626,-0.819598910340978,-1.0054473643295287,-0.9091272554620672,-1.1302911438615186,-1.228845751773882,-0.9819773981364109,-0.672384453016047,-1.275790328486559,-1.0637684058783716,-0.9364388488763188,-0.998323468034079,-1.1599559827537782,-0.9502515197357091,-1.163198701717761,-1.1555488620333023,-1.2620671227267495,-0.8775672837687447,-1.4047270331140387,-1.171438034673766,-1.1886315612592049,-1.308758092338971,-1.2472553016339039,-1.251267421021753,-1.5166524330362139,-1.4166662013686064,-1.1832655435750272,-0.6198134499483741,-1.5951151863525828,-1.4353486069988106,-1.4910020474911785,-1.5289697039712495,-1.3988611114643414,-1.4298161880360862,-1.321338674208398,-1.1935900135670887,-1.1546158553520018,-1.7728042772667334,-1.6548377002479306,-1.3801519456470293,-1.4249038655830384,-1.1880789453082938,-1.5213492299607498,-1.390675510944616,-1.1065820981541765,-1.130728773280876,-0.7396288258391774,-1.7331628782504216,-1.4503756336329108,-1.3626914597141033,-1.3963063078635585,-1.2878848107686385,-1.3013316576515077,-1.0453031311285765,-1.2442063338272689,-0.8045115084018359,-1.161662844684907,-1.2659695353490485,-1.224818649256281,-0.9380051493874478,-0.8492379533821668,-0.7361918601626146,-0.8435259430700475
1963-09-01,0.8435042163763147,0.3272112291716713,0.9234917040950051,0.7473636000089322,0.4183795459902748,0.47207309263826014,0.8212614818357892,0.6890312944328038,0.714241145815833,0.4977754210132708,0.824939519855958,0.9639355290675092,0.8224821606488045,0.944615707514677,1.046890572686489,0.8120150276063989,0.9840707567365244,1.0455129760891086,1.13841392189368,0.3232204891105943,1.0255127735843026,0.8147563167047277,0.7302009779888815,0.8386855658930943,0.8052486631078526,0.8146483738483971,1.0271589764300588,1.0991475494555005,1.1738564500621496,0.8761839631288173,1.0536124665867752,0.8909767309885448,0.7247289055976951,0.9302537896416947,0.8650343473571498,0.7292215723081247,0.9755532557209331,0.9973425770129057,0.9206817954409355,0.5784077695674315,1.1550931279955692,1.098124361546996,0.8833331167352679,0.8128587496042826,0.8655250287361448,0.7361361941223636,0.8636943288681546,0.8558876414498157,0.9332782118490478,0.6863806160645133,1.2661310731248256,0.9323764743377847,0.9063233225215493,0.8363520478147155,0.8353889208671549,0.7979922025302278,1.0826300465609893,0.9631565423999726,0.851853587355028,0.4079718821998191,1.4120262385151925,1.0199539574936705,0.9102209854176492,0.8623864263269587,0.7507126903162508,0.9197386531203802,0.8720086580675767,0.9422249753829793,0.7726026372410107,1.4982167047685893,1.1866014996090308,0.9197728792476213,0.8753988801529382,0.6685193593036339,0.9688572808866882,0.8380061826835282,0.6887006015413817,0.6844479260069631,0.560640535166667,1.3415982623665001,1.0551124801299636,0.7920365031082637,0.7521466786988569,0.6909718789429733,0.7663689480248734,0.5719159146161162,0.7202906921610742,0.4966135219830287,0.8283047899700897,0.749605821786328,0.7680748121667114,0.4806130883106212,0.46666299413006956,0.33873680007139495,0.4651719934203264
1963-10-01,0.04936089263445942,0.2760332769127725,0.0256738293019224,-0.041343779341946635,0.10551673094235474,-0.09246724024834801,-0.07454763003563777,-0.06992583193625021,-0.20082078559063163,-0.21187088757900546,-0.08104021279144741,-0.03081093731879286,-0.04560446106841677,-0.20927744585233385,-0.07256486862764282,-0.04250497962494659,-0.2635637169451705,-0.2531175927981848,-0.14193469218858534,-0.09010779222100813,-0.1251176059468366,-0.019719578586854185,0.008704699015419736,0.05142195740871295,-0.013716476761860353,-0.1348492890872681,-0.12180101562183664,-0.22313328994153442,-0.343236210830766,-0.28632100715091313,-0.021888494605554965,-0.0890190974471906,0.08462411776879808,-0.02537248778051541,-0.04053395214806612,-0.1026314637743917,-0.27697466655704744,-0.24204281136851064,-0.19083021178270168,-0.13032704980078488,-0.23944754369268406,-0.0998948790683958,-0.16032024639956116,-0.18269735969333112,-0.18817554910476328,-0.18621918159680823,-0.2303562372880673,-0.2699762519260243,-0.35775805808143324,-0.21617380015338789,-0.19584701900799292,-0.06688189652794162,-0.15819686200246788,-0.25310058701847093,-0.23658684072880398,-0.16600939611644763,-0.3866905441768208,-0.3705907486739926,-0.3756263226939885,-0.24096574099943224,-0.3361563435010905,-0.30417156597252715,-0.3386870861329064,-0.29140424266024373,-0.17261451414244544,-0.34982954632876745,-0.3728140666006236,-0.25355618434597943,-0.31506105657263345,-0.3979259270675846,-0.41623201611305793,-0.2839078941422404,-0.31648053916480245,-0.28739049530136457,-0.3320429116991708,-0.36937589012258576,-0.20602139233201605,-0.2712098735975816,-0.3401328175494336,-0.34182566280628635,-0.31038583729606556,-0.3378668878919898,-0.3567613062534549,-0.31698870705767523,-0.37306074782183984,-0.21435665164544346,-0.42532879759802844,-0.29664963960590846,-0.250208118732117,-0.17307522747734577,-0.32860090595851565,-0.2333114771471745,-0.29408431888430553,-0.22523489298320304,-0.3397775529792574
1963-11-01,1.7766837403617788,1.0838221768295897,1.179969151038654,1.0781070035240536,1.1110319300602325,1.1165977460451977,0.7739430862830455,0.9550908529384804,0.8016839836578009,0.46872728731772023,0.9108484834456053,0.9663990393778541,0.8455399363377848,0.6369553236744016,0.7918805744934057,0.954438649935453,0.7725346072778148,0.5717908782514531,0.5679836002854691,0.11686437622904637,0.9552176727341585,0.9524520212572406,0.9171950093188543,1.009061367644559,1.1042726820885398,0.8541197625757068,0.8232522484560343,0.5082753513415397,0.2292968302292788,0.22841225053487654,0.865160792820249,1.0622559423713562,0.9844699096121033,0.7341603856443294,0.8812759284072026,0.7178701511319509,0.44009825473104763,0.45510421716794813,0.2552358077267637,0.1700721493799462,0.8317685897992818,0.7467217897292558,0.6788238738036293,0.7651494608795626,0.6534942632527434,0.6417713773370142,0.42016592894149124,0.3360906173675912,0.3414628762651125,0.13412956058600664,0.7707511130866606,0.7646933110768825,0.8475478337623019,0.80286117653362,0.7644232839268635,0.5460502376098954,0.4037212982288135,0.32578526422486553,0.038103575822420827,0.13804341218768093,0.6590363175757646,0.9478799419707329,0.825405848099288,0.8290980569240135,0.6792816571370062,0.5586768554739889,0.3508940694718489,0.34903594042159947,0.33745475207752856,0.740003930481591,0.8862098449977741,0.7470553242830714,0.6621464440226259,0.5441935479270602,0.4208715935744112,0.19775142624006087,0.22132988961231942,0.11480900282167797,0.13260434493512713,0.7376409706783387,0.6163591185588145,0.5924632767996161,0.5048811430801015,0.4558162573080759,0.3772107813960488,0.1953720092094749,0.09944451063682824,0.13759366331408765,0.3581443817431177,0.31235714239084605,0.36875431478063025,0.2830743486446338,0.1548335391724679,0.203908996578724,0.03564453873780907
1963-12-01,1.6064228116347845,1.1089921743068032,1.2739106091203982,1.1021398954243953,0.7818111437512948,0.971620241973647,0.9344821499469891,0.9185994530091615,0.9053221138434687,0.48856321402666136,0.6859660622684521,0.729412977420345,0.6627440786053296,0.6088688216520395,0.5414683467432793,0.4738696365496008,0.335484245003637,0.4636568165487413,0.260107908440452,0.1831683271461238,0.5748100807074824,0.44290556951971516,0.4390678036810799,0.3252699944117784,0.24800694809,0.2893804584739617,0.15346359186243544,0.11666533207438659,0.2461639325956682,0.006106721228605626,0.4800659216569434,0.23517943936085325,0.28704845182966093,0.1454228109280798,0.11679211378528324,0.09856239271993777,0.09732504398618211,0.032110709897642656,0.0867296976049691,-0.06560082248001192,0.30525106044349637,0.30464033782034755,0.2572264454343195,-0.0050878179119470185,-0.09906697674678663,-0.04673532306475227,-0.09272385544611823,-0.12513947796474342,-0.1891019420894904,-0.11354298075204641,0.19058917750054372,0.03575767998283475,0.012987627479912098,-0.17583227305558183,-0.2340583053562769,-0.2284766882080136,-0.28100515737939596,-0.27421712658824243,-0.20840197152833065,-0.043033488828956815,-0.020919804816615845,-0.04384574908753821,-0.20742080471969376,-0.3002795116081182,-0.3189844813018172,-0.3008281450843995,-0.27663038074684015,-0.07669339175097759,-0.12490440879179866,-0.07775680967582672,-0.19845362702410405,-0.25388556669966666,-0.2638378114626841,-0.3402374428240306,-0.39991361058006053,-0.31171559418075445,-0.23997331958131013,-0.17566050300201635,-0.03298398584793187,-0.1526948905962165,-0.25198642238068436,-0.3259346915998589,-0.40085803094903116,-0.39857478965499654,-0.41251340454922486,-0.30700198826487707,-0.37805936107316623,-0.21520104619505037,-0.21097533507116725,-0.31841535519558534,-0.3688318180251254,-0.22370504429110288,-0.22657111531672114,-0.37438684943180084,-0.25007260114303154
1964-01-01,-1.2364429325704516,-0.8912214249834183,-1.2067240347233115,-1.169600603387989,-0.9159883093622527,-1.149590125192554,-1.1930191816865003,-1.5699247774784573,-1.6077842812460665,-1.5887240314491315,-0.1704109486467144,-0.3923698194839593,-0.2325529710062998,-0.32965659721330004,-0.34029906917412145,-0.41373403083450766,-0.6464449554290872,-0.69147423972388,-0.9365316952385739,-0.5888923062232327,-0.12280469113584382,-0.10579362595544181,-0.04467311155832523,-0.0040931352800979755,0.023666748190919393,-0.2799102998899043,-0.5549114560612062,-0.6758632829644722,-0.6900356253624299,-0.7287060651966459,0.16235729417957448,0.11300257654414397,-0.038737322714497445,-0.00625785007701924,0.03972452940276247,0.01895290723815455,-0.2078274494121715,-0.432190626173313,-0.5035997530980308,-0.48749268939589774,0.190753684129489,0.2188502837104281,0.23554398484507422,0.06919827317974134,-0.043154667607147826,-0.04582830646691203,-0.3340025718624572,-0.28107691597184004,-0.46202043549453486,-0.4413590620233102,0.2226867741626997,0.05741707139448596,0.18496927937656252,0.01819421520008648,-0.001001177125896753,-0.16464393367216557,-0.36573033493208473,-0.4396218742096501,-0.5299785518793287,-0.36650766027297,0.005019408176279101,0.13328656331995797,0.031039511056305685,-0.05696603065626958,-0.08686855595262238,-0.3702113190227815,-0.38089623515755006,-0.4254395053540822,-0.4280071076081809,0.12824980458805757,0.1804345287717886,0.12618288510762604,-0.18134320905674317,-0.17749840064223713,-0.25421674639019387,-0.4367811370698654,-0.3407027769998892,-0.5417188300804128,-0.38779843598325425,0.019642515185011006,0.0245935637699149,0.022099231361480426,-0.1941136623724171,-0.12558589283280805,-0.29605542990371536,-0.34277495587195667,-0.5771416529446259,-0.36371485386553787,0.061938716747783805,-0.06340659458083699,-0.1495989274156055,-0.06376554052292091,-0.2046138764075033,-0.2981976601279236,-0.44395710294891133
1964-02-01,-0.25844220041181104,-0.1276909529944512,-0.5731911545886749,-0.2861020767757451,-0.21380397790227762,-0.49339602749781986,-0.646906895949848,-0.8577076230650453,-0.8791347770479635,-0.8068905074947925,-0.12120263507190973,-0.24391353185648693,-0.2252728947165283,-0.35588741112740974,-0.47487661221045996,-0.5209384382696356,-0.7787622564052594,-0.917928419277158,-0.7687858575803975,-0.34960485020089666,-0.20318097450674766,-0.13690036391900184,-0.11453110199107829,-0.34344434517159866,-0.25486193332207635,-0.4188327945077425,-0.7017514503373238,-0.7504237295244885,-0.7782156589524976,-0.781837117676489,-0.1650484615018233,-0.10877943022981561,-0.18584645953085466,-0.27299066276765904,-0.3115539785920345,-0.33349551058767174,-0.5379369747079636,-0.6919749459876735,-0.5740533184018659,-0.39608296573867124,-0.2802124478687545,-0.311556726869185,-0.19971477193422513,-0.23689053906542928,-0.31704627781042427,-0.38373565013458294,-0.5107137933749059,-0.5633857088337804,-0.6660195467633218,-0.5091099909041004,-0.26569472099323654,-0.27222059969997725,-0.25523622015161257,-0.22722094795517378,-0.30444131084273074,-0.46299344538739357,-0.6197047286253572,-0.597650051648449,-0.7091707486802712,-0.19620892665717152,-0.36637747575967855,-0.16552447699191453,-0.31004414767696337,-0.3504460947536809,-0.2718059140708999,-0.5575948377478269,-0.46194530315914833,-0.5936164631526403,-0.595448873161485,-0.2927789961683985,-0.30834157758285585,-0.26817816915151615,-0.3990694713356374,-0.3013687357405249,-0.5132488668591224,-0.5291056183448007,-0.36283596419322467,-0.5320511229538079,-0.3844088097996515,-0.33603259882623676,-0.3033498201975234,-0.29599892742224776,-0.3577015921886549,-0.34545172103060223,-0.4296456756633936,-0.39398291842206173,-0.6058580260927142,-0.38270752903446537,-0.20023050557120048,-0.27274512189912536,-0.34653891950564486,-0.23402976136509812,-0.2652446168907041,-0.23679725448997033,-0.33786464339657496
1964-03-01,0.5292933359694623,0.12698689611627006,-0.12167201127782408,-0.20263126965033545,-0.2631130327291822,-0.6323350409625333,-0.6030173975820223,-1.0669191657163768,-1.2968461347656377,-1.2220069586574878,0.17683533743978297,0.004189681525805201,-0.15242901261928982,-0.2931030668328841,-0.5814580841095408,-1.0222027844320218,-1.1641627038851898,-1.232625667414079,-1.3939859703033495,-0.5731983811036698,0.19261727169277423,-0.060670123748129606,-0.17043087445957356,-0.5372753615084152,-0.7275103386218402,-0.9072735001261836,-1.1290693141224255,-1.3953180685733917,-1.1982364219724613,-1.0314249087579446,0.22492737577921615,-0.12353050344885678,-0.5716698613847305,-0.361444800105965,-0.8536030123086632,-0.7761145916028411,-0.8957351159896194,-1.0407896560727523,-0.912685689940941,-0.7513979819248565,-0.05279951099026615,-0.16648188202123387,-0.31129140676056805,-0.555111193426785,-0.9250607525349389,-0.7784322632335956,-0.9436628096392387,-1.0196129123689677,-1.137100765534972,-0.7619937144650638,0.1472420631247122,-0.251682127919707,-0.4791505977147517,-0.6583749134349892,-0.8662009215688549,-0.7417203527508873,-1.0386068712146703,-0.9875470865170298,-0.9629025749520355,-0.4410431044284518,-0.04683483739442297,-0.3182807766474061,-0.652110034792757,-0.7067248292285678,-0.6991609946300982,-0.7671642863912789,-0.8791502646737663,-0.6620148921682338,-0.9540770259537111,0.16743131743973044,-0.26578460857213637,-0.46527778098534905,-0.6053496777472399,-0.7388677512702589,-0.8097526956071888,-0.8377967950906022,-0.6465751513622556,-0.835237603223428,-0.6343720589322029,-0.00990926344109917,-0.28499440038101825,-0.5459430120819212,-0.5714499596513063,-0.6980205199602095,-0.7178518838809332,-0.6420928238463002,-0.8616290767725547,-0.5104076446585654,0.02015131233100797,-0.19114602543501255,-0.3606926913977837,-0.2999181886460378,-0.2540448778976718,-0.46144619296797973,-0.5550933641449122
1964-04-01,0.46164491899969473,0.2748167917823445,0.7486907757930185,0.5552006678130543,0.09818089651408943,0.3996621959697507,0.8326538456837316,0.6764284288855923,0.8171217427148528,0.4360765498146351,0.7282546546735765,0.6663757103301743,0.8057889335629898,1.0410473889836807,0.9274520170607224,0.7046929718511812,0.8905223257732536,1.0936873089993464,0.9143014548934406,0.293871507327862,0.6789833253089315,0.5297270854346667,0.4996987295384126,0.6511395429006701,0.4971719955031072,0.5716799323729341,0.6180356766924683,0.9527200776641765,1.1698219874177151,0.7502902073251732,0.8171318239969332,0.5490176029606596,0.23887048728609,0.4992084708897385,0.5969751941249068,0.4894026911451372,0.8317396990394169,0.8249028993727899,0.8670560987713145,0.5387669625141561,0.7283744344506171,0.8125152287153439,0.6763445263472306,0.35851821820201385,0.47104865110078953,0.4386669129439818,0.5079997994118067,0.6069012336905534,0.5630517405458502,0.46843201462317685,0.9156133031920116,0.5345874233202993,0.49411063817105416,0.27894233946940095,0.3341254978987905,0.2878855030446541,0.5700203719938809,0.5541813398909706,0.7152453425963736,0.3137076683238879,0.8245702359774297,0.32763740840209743,0.2688054191611905,0.3029254420703405,0.1160758562868305,0.6094136211774155,0.5081956330457321,0.6342814790716004,0.4158504695687363,0.8638647725231722,0.43995976667223907,0.3995695584922763,0.22073431223563367,0.13587828019910048,0.395277671363175,0.3869279497139064,0.296739445245358,0.33907033418240035,0.36455255619969434,0.6225156926257959,0.42699854003676657,0.3145660670012373,0.11367120931558401,0.1107710123335768,0.14474694993911102,0.10081981405637101,0.3165868385759825,0.14958020912672404,0.24977606319884088,0.2477951755859929,0.20264320822968973,0.09267316494576083,0.09354052226195608,-0.016768181959035417,0.17048485235412691
