Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,ME1 BM5,ME1 BM6,ME1 BM7,ME1 BM8,ME1 BM9,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME2 BM6,ME2 BM7,ME2 BM8,ME2 BM9,ME2 BM10,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME3 BM6,ME3 BM7,ME3 BM8,ME3 BM9,ME3 BM10,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,ME4 BM6,ME4 BM7,ME4 BM8,ME4 BM9,ME4 BM10,ME5 BM1,ME5 BM2,ME5 BM3,ME5 BM4,ME5 BM5,ME5 BM6,ME5 BM7,ME5 BM8,ME5 BM9,ME5 BM10,ME6 BM1,ME6 BM2,ME6 BM3,ME6 BM4,ME6 BM5,ME6 BM6,ME6 BM7,ME6 BM8,ME6 BM9,ME6 BM10,ME7 BM1,ME7 BM2,ME7 BM3,ME7 BM4,ME7 BM5,ME7 BM6,ME7 BM7,ME7 BM8,ME7 BM9,ME7 BM10,ME8 BM1,ME8 BM2,ME8 BM3,ME8 BM4,ME8 BM5,ME8 BM6,ME8 BM7,ME8 BM8,ME8 BM9,ME8 BM10,ME9 BM1,ME9 BM2,ME9 BM3,ME9 BM4,ME9 BM5,ME9 BM6,ME9 BM7,ME9 BM8,ME9 BM9,ME9 BM10,BIG LoBM,ME10 BM2,ME10 BM3,ME10 BM4,ME10 BM5,ME10 BM6,ME10 BM7,ME10 BM8,ME10 BM9,BIG HiBM
1940-05-01,-99.99,0.94,0.43,0.39,1.21,0.66,0.82,0.46,1.03,0.71,3.11,-99.99,2.44,1.92,1.69,2.04,1.93,1.58,1.99,2.05,4.28,2.63,4.24,3.84,4.01,3.37,4.02,3.02,3.79,3.3,7.65,5.91,6.39,6.4,6.08,4.49,5.51,7.0,5.66,4.71,11.27,9.99,8.54,10.16,9.49,10.92,8.92,7.99,10.76,8.82,13.75,12.76,13.13,13.13,12.45,12.11,10.29,13.29,17.53,14.8,15.27,24.05,15.97,18.61,17.31,21.9,17.58,16.19,18.98,18.69,28.11,29.12,33.91,22.63,32.16,29.78,36.64,31.77,22.01,-99.99,64.01,69.2,63.3,53.11,62.98,69.53,91.7,83.56,59.95,67.1,365.74,448.9,233.74,544.41,260.34,225.93,353.46,152.83,289.7,-99.99
1940-06-01,-99.99,0.54,0.29,0.25,0.83,0.47,0.54,0.32,0.62,0.47,1.57,-99.99,1.61,1.39,1.12,1.31,1.42,1.12,1.37,1.38,3.06,1.76,3.05,2.79,2.76,2.33,2.91,2.2,2.49,2.08,6.34,4.52,4.78,4.72,4.79,3.36,4.06,4.89,3.98,2.81,7.86,7.31,6.24,7.6,7.14,7.39,6.12,5.39,6.81,5.81,10.25,9.66,9.27,9.56,8.81,8.85,8.02,9.85,13.13,11.52,11.42,16.06,11.16,13.38,12.43,14.43,13.05,11.23,12.81,11.62,22.13,21.2,24.81,16.57,24.75,22.3,29.57,25.25,16.85,-99.99,50.66,51.9,49.07,39.89,47.41,53.43,69.26,62.88,44.94,42.79,293.15,333.6,180.1,443.87,203.62,176.99,274.15,123.05,223.86,-99.99
1940-07-01,0.8,-99.99,0.54,-99.99,0.4,0.6,0.54,0.61,0.52,0.46,1.07,1.52,1.42,1.46,1.56,1.33,1.36,1.38,1.5,1.31,3.15,2.78,2.71,2.72,3.09,2.81,3.0,2.88,2.71,2.74,4.55,4.55,4.3,4.53,4.44,4.27,4.26,4.53,4.47,3.96,7.74,7.11,6.83,7.12,7.23,6.43,6.79,6.29,6.65,6.05,9.9,9.48,9.56,9.6,9.9,9.46,9.25,9.78,10.33,9.24,13.9,17.02,14.42,13.31,14.09,13.89,15.19,14.22,13.31,14.78,24.41,23.72,24.07,24.66,25.8,22.56,25.86,23.28,22.75,18.54,53.26,50.17,51.67,51.16,61.05,47.93,46.44,52.15,54.68,50.96,376.15,232.87,511.66,184.72,282.5,239.6,262.64,172.89,261.71,-99.99
1940-08-01,0.8,-99.99,0.55,-99.99,0.39,0.53,0.55,0.61,0.6,0.47,1.2,1.52,1.37,1.62,1.59,1.33,1.42,1.37,1.61,1.31,3.38,2.89,2.97,2.84,3.12,2.91,3.29,2.97,2.76,2.72,4.86,4.67,4.44,4.84,4.69,4.39,4.3,4.77,4.63,3.86,8.2,7.58,7.04,7.51,7.67,6.61,7.04,6.63,7.31,6.02,10.86,10.06,10.35,10.25,10.5,9.87,9.82,10.23,10.87,9.33,14.26,17.52,14.98,13.87,14.64,14.12,15.91,14.57,14.16,15.92,25.05,24.73,25.19,25.4,26.54,23.31,26.42,24.59,23.97,18.33,55.13,51.32,53.2,52.95,63.95,49.73,47.41,49.71,54.32,52.42,388.65,246.24,519.92,187.04,290.31,251.54,271.32,179.51,266.65,-99.99
1940-09-01,0.77,-99.99,0.54,-99.99,0.37,0.55,0.58,0.64,0.61,0.46,1.18,1.54,1.34,1.59,1.66,1.41,1.46,1.44,1.57,1.36,3.77,2.73,2.85,3.07,3.28,3.02,3.41,3.12,2.83,3.03,4.91,4.86,4.39,5.0,4.93,4.5,4.4,4.56,4.79,4.0,8.56,7.97,7.01,7.91,7.82,6.67,6.91,6.71,6.85,6.27,10.49,10.23,10.68,10.52,10.55,10.24,9.96,10.24,10.65,9.32,14.63,17.68,15.51,14.37,15.07,14.58,16.25,15.16,14.56,17.0,25.13,24.55,25.24,25.88,27.25,25.41,27.46,23.97,24.41,18.06,55.17,53.48,54.87,52.74,68.01,53.24,48.08,50.76,54.99,55.5,397.92,250.92,518.25,190.17,287.35,255.12,272.24,184.86,276.53,-99.99
1940-10-01,0.91,-99.99,0.54,-99.99,0.54,0.54,0.63,0.66,0.64,0.48,1.18,1.5,1.44,1.58,1.74,1.51,1.48,1.51,1.6,1.47,3.94,3.37,2.94,3.29,3.27,3.08,3.41,3.22,2.97,3.13,5.21,5.13,4.5,5.42,5.18,4.75,4.72,4.69,5.14,4.05,8.78,8.14,7.4,8.26,8.18,6.95,6.85,7.25,7.01,6.41,11.29,10.82,11.21,11.02,11.08,10.45,10.57,11.22,10.63,9.28,14.7,18.21,16.53,14.5,15.31,14.04,16.7,15.56,15.58,17.44,25.94,25.19,25.98,27.65,28.84,25.74,27.21,24.24,23.99,16.13,58.07,54.04,55.64,54.39,69.53,53.57,47.99,58.14,53.84,58.86,410.09,259.17,522.38,193.22,283.31,251.54,272.78,178.56,289.7,-99.99
1940-11-01,0.73,-99.99,0.59,-99.99,0.42,0.58,0.66,0.59,0.67,0.47,1.28,1.83,1.32,1.96,1.98,1.59,1.68,1.57,1.78,1.53,3.97,3.36,2.95,3.47,3.31,3.26,3.78,3.33,3.15,3.26,5.63,5.51,4.63,5.58,5.43,5.08,5.22,4.88,5.68,4.46,9.13,8.36,7.63,8.32,8.7,7.45,6.82,7.82,7.23,6.59,11.64,11.14,11.69,11.63,11.83,10.88,11.24,11.82,11.08,9.88,15.29,18.21,17.23,15.03,16.03,14.51,17.07,17.83,18.03,18.84,27.52,25.96,27.04,30.56,30.53,27.14,32.43,25.88,25.78,18.49,58.76,55.41,58.94,55.13,71.15,55.96,52.75,65.75,61.13,61.6,407.11,262.14,529.16,200.84,300.04,283.38,299.67,185.34,322.62,-99.99
1940-12-01,0.77,-99.99,0.61,-99.99,0.47,0.59,0.64,0.59,0.72,0.46,1.23,2.17,1.42,1.72,2.03,1.64,1.58,1.62,1.81,1.51,3.79,3.07,2.83,3.32,3.38,3.33,3.86,3.38,3.23,3.14,6.08,5.43,4.87,5.7,5.31,5.06,5.06,4.63,5.71,3.98,8.96,8.21,7.7,8.45,8.74,7.39,6.84,7.96,7.12,5.91,11.28,11.2,11.81,11.79,11.78,11.02,11.41,11.32,11.1,10.0,14.8,18.45,16.62,15.6,15.57,14.19,17.89,17.94,17.25,18.93,26.21,25.7,27.0,29.28,31.13,26.91,30.8,26.7,25.74,16.84,57.15,53.09,57.55,55.37,69.35,54.34,53.71,68.21,53.08,57.43,390.98,251.25,527.78,192.51,292.57,276.21,287.97,191.61,291.34,-99.99
1941-01-01,0.66,-99.99,0.52,-99.99,0.36,0.5,0.6,0.59,0.68,0.41,1.35,2.1,1.35,1.68,1.84,1.54,1.54,1.59,1.74,1.49,3.75,2.76,2.67,3.38,3.35,3.08,3.88,3.48,3.23,2.86,5.71,5.29,4.53,5.35,5.39,5.03,4.99,4.48,5.63,3.68,9.21,8.13,7.65,8.14,8.38,7.19,6.79,7.66,6.92,5.68,11.06,10.91,11.56,11.28,11.68,10.83,11.49,10.99,11.16,9.87,14.9,17.81,16.44,14.96,14.85,13.96,17.52,18.5,17.43,18.26,25.87,25.62,26.47,28.49,31.03,26.64,29.8,25.72,25.21,16.71,56.42,52.03,55.37,53.57,67.22,51.78,54.45,65.85,55.17,57.14,392.21,248.49,532.82,197.5,293.99,275.42,294.04,187.73,301.22,-99.99
1941-02-01,0.66,-99.99,0.51,-99.99,0.35,0.53,0.59,0.59,0.71,0.45,1.38,1.72,1.27,1.55,1.77,1.48,1.46,1.62,1.72,1.44,3.68,2.54,2.63,3.03,3.28,3.06,3.83,3.41,3.21,3.1,5.13,5.18,4.49,5.18,5.11,4.71,4.85,4.53,5.49,3.71,8.33,7.66,7.3,7.84,8.19,6.91,6.81,7.49,6.75,5.69,10.58,10.1,10.75,10.47,10.98,10.34,10.78,10.23,11.2,10.13,14.0,16.71,15.41,14.43,14.98,13.59,16.72,17.24,16.44,18.68,24.98,23.93,25.07,27.36,29.47,25.83,27.54,25.61,24.93,17.58,53.53,50.16,53.65,52.24,65.08,50.94,52.87,61.69,53.49,58.36,366.26,236.99,516.9,185.11,285.73,261.88,283.61,184.97,294.63,-99.99
1941-03-01,0.58,-99.99,0.49,-99.99,0.4,0.65,0.67,0.54,0.7,0.43,1.28,1.61,1.21,1.55,1.73,1.47,1.34,1.55,1.66,1.38,3.84,2.52,2.57,2.91,3.13,3.08,3.71,3.35,3.2,3.12,5.1,5.17,4.25,5.03,4.93,4.65,4.69,4.37,5.29,3.45,7.78,7.09,6.93,7.82,8.07,6.56,6.78,7.12,6.55,5.69,10.4,9.78,10.64,10.58,10.96,10.07,10.69,9.7,10.64,9.93,13.64,16.04,14.78,13.99,14.59,13.37,16.26,17.44,15.86,18.1,24.22,23.19,24.2,26.9,29.74,25.72,27.24,24.74,24.49,17.78,51.49,50.02,53.04,50.65,61.94,48.22,51.65,58.87,52.25,57.94,357.56,233.44,506.79,181.09,283.04,250.74,273.66,182.71,306.16,-99.99
1941-04-01,0.51,-99.99,0.49,-99.99,0.37,0.61,0.77,0.55,0.71,0.45,1.25,1.66,1.13,1.54,1.74,1.44,1.3,1.58,1.7,1.51,3.45,2.44,2.57,2.9,3.32,3.03,3.87,3.4,3.38,3.52,5.19,5.11,4.37,5.07,4.91,4.93,4.56,4.26,5.46,3.48,8.11,6.94,6.88,7.67,8.02,6.59,6.92,7.33,6.81,6.12,10.13,9.69,10.68,10.49,10.83,10.39,10.52,9.77,10.92,10.25,13.71,15.83,14.68,13.85,14.32,13.06,16.28,17.82,16.26,18.79,24.15,23.36,23.4,26.16,30.49,26.02,27.14,25.51,25.29,19.23,51.16,50.21,52.26,52.6,62.76,48.25,51.79,62.85,51.86,61.69,358.06,233.58,505.3,180.42,288.53,244.77,275.48,185.2,319.32,-99.99
1941-05-01,0.4,-99.99,0.43,-99.99,0.37,0.56,0.7,0.54,0.71,0.43,1.07,1.41,0.91,1.46,1.51,1.38,1.22,1.52,1.6,1.45,3.15,1.99,2.45,2.68,3.14,2.79,3.83,3.17,3.25,3.26,4.65,4.82,3.93,4.75,4.63,4.56,4.26,3.97,5.01,3.42,8.02,6.36,6.25,7.15,7.51,6.28,6.57,6.97,6.25,5.7,9.21,9.36,9.8,9.8,10.31,10.06,9.87,9.05,9.95,10.74,12.34,14.9,13.38,12.75,12.93,12.48,15.45,17.08,15.14,18.25,22.92,21.37,21.84,24.85,29.09,24.58,25.95,24.84,24.81,17.12,49.19,46.6,48.93,50.15,59.5,46.44,51.18,56.45,51.69,61.75,334.22,216.58,472.19,168.45,280.6,222.88,263.64,183.18,316.03,-99.99
1941-06-01,0.47,-99.99,0.4,-99.99,0.46,0.55,0.74,0.56,0.73,0.41,1.05,1.34,1.04,1.41,1.54,1.34,1.24,1.53,1.56,1.43,3.15,2.11,2.45,2.73,3.07,2.85,3.97,3.25,3.38,3.43,4.85,4.92,3.97,4.8,4.61,4.68,4.31,3.85,5.22,3.46,7.9,6.2,6.37,6.91,7.52,6.53,6.38,7.07,6.1,5.61,8.98,9.11,9.93,10.03,10.26,10.42,10.22,9.82,10.25,10.6,12.91,15.09,13.47,12.73,12.93,11.79,15.2,16.98,15.69,18.98,23.29,21.97,22.34,25.18,29.04,24.7,25.91,24.29,25.15,18.02,49.15,46.4,48.74,52.18,59.95,47.08,52.18,63.84,48.15,62.38,335.6,215.45,472.72,170.57,287.24,220.49,266.14,189.81,320.97,-99.99
1941-07-01,0.95,-99.99,-99.99,0.48,0.61,0.48,0.73,0.71,0.67,0.43,2.19,1.81,1.51,1.98,1.51,1.86,1.67,1.4,1.47,1.42,3.08,3.55,2.97,3.18,3.31,3.03,2.93,3.37,3.0,2.77,5.6,5.15,5.17,4.64,4.52,5.0,4.88,4.93,5.08,4.73,7.77,7.11,7.58,6.54,7.17,7.45,7.18,7.15,6.93,6.59,9.92,10.27,10.52,9.65,9.75,9.95,9.95,9.83,10.16,9.66,14.4,15.79,14.63,14.34,13.52,13.71,14.37,14.04,14.5,14.61,26.91,23.5,24.15,26.57,28.32,20.8,24.63,23.72,22.6,24.95,53.32,45.59,51.67,54.47,49.91,52.93,45.23,66.58,58.17,63.87,360.78,229.7,369.38,212.31,178.48,496.41,232.68,225.78,-99.99,-99.99
1941-08-01,1.15,-99.99,-99.99,0.69,0.7,0.54,0.67,0.87,0.85,0.58,2.62,2.09,1.87,2.41,1.89,2.46,1.95,1.67,1.69,1.88,3.08,4.14,3.13,3.45,3.42,3.35,3.29,3.67,3.55,3.39,7.18,5.64,5.52,5.12,4.76,5.2,5.57,5.82,5.86,6.05,8.33,7.97,8.16,6.81,7.78,7.79,7.98,8.12,7.67,9.93,10.51,10.95,11.53,10.29,10.67,10.48,11.34,10.53,11.01,12.42,15.74,17.04,15.37,15.66,15.14,14.94,15.61,15.78,20.12,18.67,28.89,25.21,26.19,28.06,30.1,22.7,28.3,26.57,25.09,30.17,57.11,48.18,55.25,59.28,51.77,56.82,49.24,71.37,63.04,70.82,373.72,238.77,372.82,222.94,197.19,536.0,256.7,242.22,-99.99,-99.99
1941-09-01,1.15,-99.99,-99.99,0.64,0.67,0.54,0.77,0.85,0.88,0.56,3.28,1.93,1.96,2.33,1.8,2.21,1.83,1.61,1.68,1.96,3.04,4.24,3.01,3.35,3.48,3.39,3.26,3.69,3.6,3.65,7.14,5.57,5.51,5.11,4.6,5.0,5.36,5.91,5.8,5.84,8.21,7.86,7.83,6.62,7.35,7.9,7.69,7.9,7.6,9.29,10.19,10.51,11.3,10.11,10.8,10.42,11.09,10.39,11.08,11.72,16.09,17.48,15.13,15.64,14.71,15.05,15.29,15.43,21.18,18.44,28.4,25.28,26.03,27.89,31.69,23.96,28.79,26.12,25.29,29.52,56.48,48.34,53.89,59.84,52.19,54.39,49.84,69.44,58.42,67.89,374.59,238.19,375.01,218.82,193.14,515.91,252.96,232.95,-99.99,-99.99
1941-10-01,1.12,-99.99,-99.99,0.54,0.64,0.53,0.58,0.84,0.86,0.52,2.62,1.75,1.88,2.26,1.65,2.14,1.78,1.58,1.62,1.8,2.98,3.98,2.91,3.27,3.45,3.13,3.26,3.79,3.52,3.21,7.29,5.31,5.36,5.01,4.42,4.76,5.21,5.97,5.96,5.43,7.67,7.5,7.67,6.69,7.17,7.84,7.51,7.54,7.79,9.27,9.9,10.24,11.0,9.75,10.56,10.22,10.93,9.5,11.45,11.1,15.77,18.13,14.67,15.03,14.24,14.76,14.98,15.14,20.22,18.25,28.03,24.98,25.12,27.52,30.01,23.23,28.78,26.24,24.64,30.57,55.05,48.85,52.24,60.3,52.27,52.64,49.2,70.27,60.75,63.79,374.29,239.37,370.01,210.94,184.81,499.32,246.42,228.27,-99.99,-99.99
1941-11-01,1.1,-99.99,-99.99,0.45,0.6,0.47,0.45,0.75,0.81,0.47,2.62,1.5,2.07,2.13,1.58,1.95,1.67,1.55,1.52,1.6,2.4,3.94,2.79,3.05,3.43,2.97,3.05,3.79,3.34,2.87,6.02,5.02,5.16,4.68,3.96,4.52,4.63,5.74,5.28,5.05,7.19,6.99,7.03,6.01,6.72,7.74,6.76,7.28,7.1,8.08,9.11,9.74,10.47,9.16,9.94,9.48,10.3,7.2,9.86,9.86,14.98,17.47,14.22,14.49,13.55,13.53,13.92,14.15,20.79,16.53,26.91,23.41,23.52,25.39,27.99,21.77,27.74,25.16,22.69,31.09,51.11,44.65,47.36,57.04,49.1,50.23,47.0,74.66,62.6,60.12,346.9,225.23,353.65,201.41,179.45,498.19,245.34,221.62,-99.99,-99.99
1941-12-01,0.87,-99.99,-99.99,0.38,0.52,0.43,0.36,0.73,0.79,0.42,2.41,1.37,2.01,1.98,1.56,1.72,1.6,1.47,1.46,1.56,2.14,3.8,2.52,2.96,3.37,2.74,2.94,3.59,3.23,2.52,5.75,4.84,5.07,4.61,3.67,4.24,4.49,5.66,5.22,4.85,6.94,7.11,6.85,5.75,6.36,7.36,6.26,7.13,6.67,7.51,8.8,9.39,10.29,8.69,9.67,9.08,10.31,7.22,9.35,9.14,15.12,17.34,13.5,13.7,13.01,13.41,13.03,13.7,20.43,16.12,26.05,23.11,22.96,24.88,27.84,20.54,27.51,25.23,21.73,26.78,49.58,43.52,44.24,55.95,47.65,47.02,44.22,70.96,63.09,56.6,336.44,216.25,341.35,194.77,175.21,501.28,238.13,214.33,-99.99,-99.99
1942-01-01,0.74,-99.99,-99.99,0.3,0.44,0.39,0.33,0.62,0.68,0.34,2.19,1.03,1.53,1.61,1.49,1.48,1.34,1.19,1.23,1.33,1.65,3.55,2.29,2.79,3.17,2.4,2.68,3.21,2.82,1.96,5.56,4.34,4.89,4.21,3.49,3.69,4.0,4.79,4.12,4.1,6.34,6.51,6.48,5.39,5.53,6.66,5.56,6.12,6.02,7.39,7.9,8.55,9.75,8.15,9.4,8.61,9.98,7.89,8.64,8.04,14.4,16.09,12.61,12.35,11.85,12.85,12.53,12.42,17.1,14.39,25.01,21.65,20.51,23.5,24.29,18.34,24.77,23.42,20.78,24.56,47.34,40.52,39.66,52.28,43.59,40.76,41.77,64.61,56.53,53.23,324.71,205.53,310.86,200.19,161.3,491.9,215.64,189.89,-99.99,-99.99
1942-02-01,0.95,-99.99,-99.99,0.39,0.54,0.43,0.69,0.77,0.85,0.5,3.28,1.29,1.66,1.84,1.58,1.8,1.55,1.33,1.38,1.73,1.82,3.71,2.54,2.99,3.2,2.73,2.92,3.38,3.19,2.53,6.06,4.75,5.1,4.49,3.92,4.08,4.52,5.59,4.76,4.88,6.64,6.89,6.76,5.7,5.74,7.4,6.26,6.47,6.77,8.15,8.03,8.91,9.94,8.13,9.71,8.73,10.78,7.32,9.17,9.5,13.66,15.73,13.02,12.9,12.9,13.08,14.17,13.79,17.64,17.05,24.06,21.44,21.53,24.56,26.3,19.07,25.77,23.92,21.25,25.47,46.83,41.3,41.92,52.96,46.84,44.2,44.42,69.72,59.26,62.75,310.09,205.13,310.55,196.04,162.76,471.28,208.49,211.21,-99.99,-99.99
1942-03-01,0.97,-99.99,-99.99,0.36,0.55,0.4,0.73,0.73,0.84,0.48,2.84,1.24,1.54,1.67,1.57,1.74,1.56,1.4,1.34,1.7,2.25,3.62,2.44,2.93,3.12,2.65,2.95,3.27,3.11,2.41,5.87,4.68,5.0,4.45,3.84,4.05,4.42,5.4,4.71,4.81,6.76,7.08,6.66,5.57,5.58,7.49,6.06,6.39,6.72,7.54,7.8,8.33,9.62,8.06,9.3,8.68,10.48,7.17,8.59,9.12,12.96,15.47,12.42,12.62,12.59,12.97,14.13,13.47,17.65,17.37,23.37,21.08,21.28,23.83,24.98,18.03,25.05,23.01,20.41,26.65,43.59,40.51,40.26,52.1,46.67,42.69,44.48,64.75,51.6,65.58,299.96,200.37,305.16,188.22,155.65,447.31,200.56,203.75,-99.99,-99.99
1942-04-01,0.87,-99.99,-99.99,0.36,0.55,0.38,0.67,0.7,0.75,0.44,2.62,1.15,1.42,1.54,1.35,1.65,1.55,1.42,1.27,1.59,2.1,3.52,2.34,2.91,3.08,2.43,2.74,3.07,2.93,2.2,5.37,4.45,4.92,4.54,3.78,3.86,4.14,4.97,4.7,4.39,6.26,6.68,6.22,5.4,5.21,7.02,5.6,6.09,6.28,6.63,7.74,8.02,9.42,8.1,8.52,8.12,10.12,6.05,7.62,8.52,12.31,13.86,11.71,11.7,11.44,12.04,14.07,12.9,16.8,16.03,21.55,20.19,19.92,21.92,23.46,17.11,23.78,21.22,18.5,27.17,40.98,38.38,37.09,48.41,43.31,40.4,42.28,60.3,49.76,59.93,280.62,190.91,279.69,171.62,137.22,411.79,182.38,190.92,-99.99,-99.99
1942-05-01,0.79,-99.99,-99.99,0.33,0.52,0.37,1.02,0.64,0.75,0.42,2.62,1.06,1.44,1.39,1.31,1.58,1.44,1.32,1.19,1.5,1.8,3.09,2.23,2.82,3.01,2.42,2.59,2.97,2.76,2.04,5.19,4.13,4.66,4.16,3.43,3.6,3.99,4.83,4.82,4.03,5.88,6.18,5.86,5.15,5.06,6.94,5.28,5.93,6.07,6.62,7.31,7.81,8.88,7.74,8.03,7.45,9.45,5.25,7.11,7.89,11.34,13.07,11.26,11.09,10.8,11.36,12.97,11.77,16.62,14.42,20.16,18.51,18.52,20.55,21.98,16.69,22.91,19.9,17.83,25.6,38.65,35.81,34.14,45.43,41.54,38.18,40.93,54.25,48.17,59.56,273.02,181.06,260.49,161.26,135.43,393.05,173.97,187.6,-99.99,-99.99
1942-06-01,0.74,-99.99,-99.99,0.37,0.54,0.37,0.67,0.61,0.76,0.42,2.41,1.02,1.33,1.5,1.3,1.61,1.43,1.35,1.25,1.41,1.8,2.98,2.16,2.86,3.05,2.43,2.75,3.05,2.82,1.94,5.37,4.05,4.61,4.2,3.37,3.67,4.18,5.05,4.73,3.89,5.43,6.32,5.93,5.36,5.07,6.99,5.36,6.13,6.09,6.41,7.34,7.74,8.91,7.92,8.27,7.6,9.71,5.87,7.24,7.52,11.4,13.8,11.44,11.5,11.1,11.67,13.53,11.78,17.69,15.2,20.8,19.32,18.82,22.07,23.65,17.4,23.43,19.78,17.65,27.17,41.38,37.18,36.46,49.96,42.98,40.45,41.13,53.91,47.07,55.59,292.67,198.2,277.81,164.17,140.92,407.04,180.55,188.7,-99.99,-99.99
1942-07-01,-99.99,0.65,0.29,0.27,0.5,0.64,0.62,0.52,0.57,0.41,1.17,1.5,-99.99,1.51,1.69,1.48,1.42,1.33,1.38,1.35,-99.99,2.65,2.89,2.38,2.63,2.44,2.7,2.64,2.58,2.68,-99.99,4.14,4.08,4.05,4.08,4.35,4.18,3.95,4.05,4.01,5.54,5.69,6.0,5.99,6.24,6.42,5.92,5.81,5.71,5.79,7.83,8.41,8.34,8.29,8.88,7.95,8.54,8.43,7.24,7.57,13.03,12.39,12.41,12.1,11.75,12.09,12.45,12.98,11.18,14.51,21.95,21.61,20.66,22.11,20.4,20.77,22.78,21.99,20.07,19.96,45.24,48.31,43.84,35.33,46.02,38.31,41.14,34.78,65.64,48.51,244.68,290.74,341.88,288.28,98.78,212.32,185.2,175.99,152.07,89.5
1942-08-01,-99.99,0.74,0.4,0.33,0.58,0.64,0.64,0.53,0.62,0.44,1.09,1.6,-99.99,1.58,1.72,1.62,1.49,1.32,1.48,1.46,-99.99,2.73,2.89,2.42,2.74,2.53,2.84,2.7,2.67,2.85,-99.99,4.3,4.26,4.14,4.3,4.4,4.26,4.01,4.17,4.62,5.69,6.03,6.47,6.07,6.38,6.64,6.25,6.2,5.68,5.9,7.79,8.94,8.85,8.45,9.35,8.04,8.87,8.5,7.61,8.13,13.98,12.77,12.87,12.41,12.16,12.79,12.61,13.07,11.69,16.08,22.82,22.17,20.93,23.11,21.23,21.63,24.53,24.07,21.48,22.21,46.79,49.62,45.51,37.35,47.66,40.25,42.95,36.55,67.28,54.11,247.59,297.6,355.07,301.39,99.04,219.21,193.39,190.22,152.07,101.33
1942-09-01,-99.99,0.72,0.33,0.41,0.61,0.66,0.59,0.53,0.62,0.45,1.25,1.55,-99.99,1.67,1.76,1.63,1.56,1.3,1.49,1.49,-99.99,2.73,2.97,2.5,2.85,2.61,2.89,2.79,2.88,2.92,-99.99,4.2,4.36,4.23,4.37,4.6,4.36,4.12,4.08,4.62,5.53,6.17,6.59,6.3,6.33,6.72,6.25,6.35,6.0,5.95,7.8,9.91,9.13,8.5,9.7,7.94,8.92,8.88,7.95,8.32,13.76,13.01,12.86,12.7,12.13,13.07,12.48,13.39,11.69,15.9,23.24,23.24,21.7,23.03,21.7,21.81,24.57,24.25,22.1,23.31,46.94,50.3,46.47,37.77,47.36,41.55,44.08,38.1,83.69,55.06,249.1,299.26,361.51,304.44,98.95,221.45,197.71,194.82,150.64,105.57
1942-10-01,-99.99,0.68,0.47,0.37,0.6,0.71,0.63,0.55,0.64,0.55,1.48,1.76,-99.99,1.79,1.69,1.65,1.65,1.44,1.54,1.65,-99.99,3.09,3.05,2.4,3.02,2.61,2.94,2.93,2.96,2.95,-99.99,4.29,4.35,4.39,4.48,4.8,4.42,4.31,4.12,4.91,5.48,6.1,6.82,6.29,6.5,6.79,6.32,6.65,6.27,6.51,8.23,9.8,9.06,8.7,9.77,7.97,9.28,8.93,8.0,8.58,13.78,13.4,13.08,13.1,12.43,13.62,12.69,13.33,10.67,18.7,23.37,23.98,22.01,23.6,22.01,22.17,25.26,24.74,21.98,24.79,47.21,51.26,47.49,38.73,48.79,42.18,45.33,40.16,88.61,57.26,257.25,304.66,363.55,315.6,97.59,221.45,201.23,198.55,153.5,119.83
1942-11-01,-99.99,0.66,0.55,0.39,0.68,0.82,0.66,0.79,0.72,0.6,1.52,1.86,-99.99,1.98,2.05,1.92,1.75,1.58,1.73,1.83,-99.99,3.59,3.06,2.67,3.21,2.73,3.28,3.22,3.32,3.56,-99.99,4.67,4.81,4.62,4.76,5.19,4.9,4.69,4.72,6.39,6.25,6.45,7.26,6.66,7.02,7.14,6.7,7.43,7.09,7.88,8.88,11.27,9.79,8.97,10.48,9.03,9.99,9.68,8.58,10.09,14.89,14.67,14.09,13.92,12.91,14.76,14.19,14.6,12.2,25.49,24.36,26.15,23.83,25.22,23.09,23.68,27.28,27.93,24.37,26.04,48.51,54.37,48.93,40.2,53.59,49.0,50.65,43.37,90.26,67.15,270.7,317.37,383.52,333.12,104.82,243.42,220.83,222.14,186.5,119.23
1942-12-01,-99.99,0.76,0.73,0.62,0.63,0.8,0.69,0.69,0.7,0.55,1.8,1.76,-99.99,1.92,2.0,1.68,1.75,1.53,1.67,1.65,-99.99,3.71,3.0,2.67,3.21,2.73,2.95,3.13,3.36,3.43,-99.99,4.6,4.55,4.58,4.63,4.99,4.7,4.54,4.5,5.19,6.01,6.51,6.89,6.57,6.87,6.83,6.31,6.88,7.37,6.9,8.47,10.99,9.45,8.96,10.07,8.98,10.08,9.63,8.77,8.71,14.78,14.25,13.85,13.99,12.47,14.14,14.68,13.34,12.2,31.08,24.97,25.29,22.65,25.37,22.9,23.51,26.64,26.68,23.15,21.87,47.73,52.88,49.71,40.06,53.57,49.29,48.5,42.59,86.97,60.08,273.61,316.32,385.95,338.04,105.81,237.26,206.79,207.06,175.02,105.27
