Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,ME1 BM5,ME1 BM6,ME1 BM7,ME1 BM8,ME1 BM9,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME2 BM6,ME2 BM7,ME2 BM8,ME2 BM9,ME2 BM10,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME3 BM6,ME3 BM7,ME3 BM8,ME3 BM9,ME3 BM10,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,ME4 BM6,ME4 BM7,ME4 BM8,ME4 BM9,ME4 BM10,ME5 BM1,ME5 BM2,ME5 BM3,ME5 BM4,ME5 BM5,ME5 BM6,ME5 BM7,ME5 BM8,ME5 BM9,ME5 BM10,ME6 BM1,ME6 BM2,ME6 BM3,ME6 BM4,ME6 BM5,ME6 BM6,ME6 BM7,ME6 BM8,ME6 BM9,ME6 BM10,ME7 BM1,ME7 BM2,ME7 BM3,ME7 BM4,ME7 BM5,ME7 BM6,ME7 BM7,ME7 BM8,ME7 BM9,ME7 BM10,ME8 BM1,ME8 BM2,ME8 BM3,ME8 BM4,ME8 BM5,ME8 BM6,ME8 BM7,ME8 BM8,ME8 BM9,ME8 BM10,ME9 BM1,ME9 BM2,ME9 BM3,ME9 BM4,ME9 BM5,ME9 BM6,ME9 BM7,ME9 BM8,ME9 BM9,ME9 BM10,BIG LoBM,ME10 BM2,ME10 BM3,ME10 BM4,ME10 BM5,ME10 BM6,ME10 BM7,ME10 BM8,ME10 BM9,BIG HiBM
1975-02-01,70.0,90.0,103.0,103.0,81.0,110.0,146.0,194.0,256.0,341.0,40.0,41.0,25.0,36.0,36.0,41.0,40.0,26.0,46.0,32.0,23.0,26.0,37.0,34.0,27.0,28.0,29.0,27.0,32.0,20.0,19.0,31.0,24.0,18.0,21.0,22.0,25.0,20.0,17.0,15.0,26.0,25.0,34.0,25.0,31.0,32.0,20.0,13.0,18.0,7.0,25.0,28.0,23.0,19.0,27.0,14.0,23.0,17.0,12.0,8.0,33.0,28.0,25.0,22.0,17.0,18.0,10.0,13.0,7.0,4.0,35.0,27.0,21.0,22.0,16.0,16.0,12.0,11.0,5.0,4.0,31.0,27.0,19.0,13.0,14.0,14.0,14.0,11.0,3.0,3.0,61.0,32.0,21.0,12.0,8.0,3.0,4.0,4.0,2.0,1.0
1975-03-01,70.0,90.0,103.0,103.0,81.0,109.0,146.0,194.0,255.0,341.0,40.0,41.0,25.0,36.0,36.0,40.0,40.0,26.0,46.0,31.0,23.0,26.0,37.0,34.0,27.0,28.0,29.0,27.0,32.0,20.0,19.0,31.0,24.0,18.0,21.0,22.0,25.0,20.0,17.0,15.0,26.0,25.0,34.0,25.0,31.0,32.0,20.0,13.0,18.0,7.0,25.0,28.0,23.0,19.0,27.0,14.0,23.0,17.0,12.0,8.0,33.0,28.0,25.0,22.0,17.0,18.0,10.0,13.0,7.0,4.0,35.0,27.0,21.0,22.0,16.0,16.0,12.0,11.0,5.0,4.0,31.0,27.0,19.0,13.0,14.0,14.0,14.0,11.0,3.0,3.0,61.0,32.0,21.0,12.0,8.0,3.0,4.0,4.0,2.0,1.0
1975-04-01,70.0,90.0,102.0,103.0,81.0,109.0,146.0,194.0,255.0,340.0,40.0,41.0,25.0,36.0,36.0,40.0,40.0,26.0,44.0,31.0,23.0,26.0,37.0,34.0,27.0,28.0,29.0,27.0,32.0,20.0,19.0,31.0,24.0,18.0,21.0,22.0,25.0,20.0,17.0,15.0,26.0,25.0,34.0,25.0,31.0,32.0,20.0,13.0,18.0,7.0,25.0,28.0,23.0,19.0,27.0,14.0,23.0,17.0,12.0,8.0,33.0,28.0,25.0,22.0,17.0,18.0,10.0,13.0,7.0,4.0,35.0,27.0,21.0,22.0,16.0,16.0,12.0,11.0,5.0,4.0,31.0,27.0,19.0,13.0,14.0,14.0,14.0,11.0,3.0,3.0,61.0,32.0,21.0,12.0,8.0,3.0,4.0,4.0,2.0,1.0
1975-05-01,70.0,90.0,102.0,103.0,81.0,109.0,146.0,194.0,255.0,339.0,40.0,41.0,25.0,36.0,36.0,40.0,40.0,26.0,44.0,31.0,23.0,26.0,37.0,33.0,27.0,28.0,29.0,27.0,32.0,20.0,19.0,31.0,24.0,18.0,21.0,22.0,25.0,20.0,17.0,15.0,26.0,25.0,34.0,25.0,31.0,32.0,20.0,13.0,18.0,7.0,25.0,28.0,23.0,19.0,27.0,14.0,22.0,17.0,12.0,8.0,33.0,28.0,25.0,22.0,17.0,18.0,10.0,13.0,7.0,4.0,35.0,27.0,21.0,22.0,16.0,16.0,12.0,11.0,5.0,4.0,31.0,27.0,19.0,13.0,14.0,14.0,14.0,11.0,3.0,3.0,61.0,32.0,21.0,12.0,8.0,3.0,4.0,4.0,2.0,1.0
1975-06-01,69.0,89.0,101.0,103.0,79.0,108.0,146.0,193.0,252.0,337.0,40.0,41.0,25.0,36.0,36.0,40.0,40.0,26.0,42.0,30.0,23.0,26.0,37.0,33.0,27.0,28.0,29.0,26.0,32.0,20.0,19.0,31.0,23.0,18.0,21.0,22.0,25.0,20.0,17.0,15.0,26.0,25.0,33.0,25.0,31.0,32.0,20.0,12.0,18.0,7.0,25.0,28.0,23.0,19.0,27.0,14.0,22.0,17.0,12.0,8.0,33.0,28.0,25.0,22.0,17.0,18.0,10.0,13.0,7.0,4.0,35.0,27.0,21.0,22.0,16.0,16.0,12.0,11.0,5.0,4.0,31.0,27.0,19.0,13.0,14.0,14.0,14.0,11.0,3.0,3.0,61.0,31.0,21.0,12.0,8.0,3.0,4.0,4.0,2.0,1.0
1975-07-01,84.0,98.0,118.0,109.0,124.0,128.0,173.0,224.0,285.0,400.0,24.0,41.0,37.0,44.0,37.0,42.0,43.0,46.0,46.0,40.0,14.0,32.0,25.0,25.0,23.0,29.0,32.0,36.0,26.0,17.0,22.0,31.0,31.0,29.0,25.0,28.0,32.0,31.0,18.0,14.0,25.0,33.0,38.0,27.0,26.0,29.0,26.0,17.0,20.0,7.0,16.0,27.0,26.0,25.0,22.0,21.0,20.0,10.0,9.0,6.0,24.0,23.0,24.0,28.0,23.0,16.0,13.0,9.0,9.0,5.0,39.0,26.0,26.0,22.0,20.0,13.0,3.0,11.0,6.0,3.0,27.0,30.0,21.0,20.0,12.0,10.0,14.0,8.0,4.0,2.0,63.0,34.0,20.0,8.0,13.0,2.0,6.0,0.0,0.0,0.0
1975-08-01,84.0,97.0,118.0,109.0,124.0,128.0,173.0,224.0,285.0,400.0,24.0,41.0,36.0,43.0,37.0,42.0,43.0,46.0,46.0,40.0,13.0,32.0,25.0,25.0,23.0,29.0,32.0,36.0,26.0,17.0,22.0,31.0,31.0,29.0,25.0,28.0,32.0,31.0,18.0,14.0,24.0,33.0,38.0,27.0,26.0,29.0,26.0,17.0,20.0,7.0,16.0,27.0,26.0,25.0,21.0,21.0,20.0,10.0,9.0,6.0,24.0,23.0,24.0,28.0,23.0,16.0,13.0,9.0,9.0,5.0,39.0,26.0,26.0,22.0,20.0,13.0,3.0,11.0,6.0,3.0,27.0,30.0,21.0,20.0,12.0,10.0,14.0,8.0,4.0,2.0,63.0,34.0,20.0,8.0,13.0,2.0,6.0,0.0,0.0,0.0
1975-09-01,84.0,97.0,117.0,109.0,124.0,128.0,173.0,224.0,284.0,400.0,24.0,41.0,36.0,43.0,37.0,42.0,43.0,46.0,46.0,40.0,13.0,32.0,25.0,25.0,23.0,29.0,32.0,36.0,26.0,17.0,21.0,31.0,31.0,29.0,25.0,28.0,32.0,31.0,18.0,13.0,24.0,33.0,38.0,27.0,26.0,29.0,26.0,17.0,20.0,7.0,16.0,27.0,26.0,25.0,21.0,21.0,20.0,10.0,9.0,6.0,24.0,23.0,24.0,28.0,23.0,16.0,13.0,9.0,9.0,5.0,39.0,26.0,26.0,22.0,20.0,13.0,3.0,11.0,6.0,3.0,27.0,30.0,21.0,20.0,12.0,10.0,14.0,8.0,4.0,2.0,63.0,34.0,20.0,8.0,13.0,2.0,6.0,0.0,0.0,0.0
1975-10-01,84.0,96.0,116.0,109.0,123.0,128.0,173.0,224.0,284.0,398.0,24.0,41.0,36.0,43.0,37.0,42.0,43.0,46.0,46.0,40.0,13.0,32.0,25.0,25.0,23.0,29.0,32.0,36.0,26.0,17.0,21.0,31.0,31.0,29.0,24.0,28.0,32.0,30.0,18.0,13.0,24.0,33.0,38.0,27.0,26.0,29.0,26.0,17.0,20.0,7.0,16.0,27.0,26.0,25.0,21.0,21.0,20.0,10.0,9.0,6.0,24.0,23.0,24.0,28.0,23.0,16.0,13.0,9.0,9.0,5.0,39.0,26.0,26.0,22.0,20.0,13.0,3.0,11.0,6.0,3.0,27.0,30.0,21.0,20.0,12.0,10.0,14.0,8.0,4.0,2.0,63.0,34.0,20.0,8.0,13.0,2.0,6.0,0.0,0.0,0.0
1975-11-01,84.0,96.0,115.0,109.0,123.0,128.0,173.0,223.0,283.0,396.0,24.0,41.0,36.0,43.0,37.0,42.0,43.0,46.0,46.0,40.0,13.0,32.0,25.0,25.0,23.0,29.0,32.0,35.0,26.0,17.0,21.0,30.0,31.0,29.0,24.0,28.0,32.0,30.0,18.0,13.0,24.0,32.0,38.0,27.0,26.0,29.0,26.0,17.0,20.0,7.0,16.0,27.0,26.0,25.0,21.0,21.0,20.0,10.0,9.0,6.0,24.0,23.0,24.0,28.0,23.0,16.0,13.0,9.0,9.0,5.0,39.0,26.0,26.0,22.0,20.0,13.0,3.0,11.0,6.0,3.0,27.0,30.0,21.0,20.0,12.0,10.0,14.0,8.0,4.0,2.0,63.0,34.0,20.0,8.0,13.0,2.0,6.0,0.0,0.0,0.0
1975-12-01,83.0,95.0,114.0,109.0,123.0,127.0,172.0,221.0,282.0,396.0,24.0,41.0,36.0,43.0,37.0,42.0,43.0,46.0,46.0,40.0,13.0,32.0,25.0,24.0,23.0,29.0,32.0,35.0,26.0,17.0,21.0,30.0,31.0,29.0,23.0,28.0,32.0,30.0,18.0,13.0,24.0,32.0,38.0,26.0,26.0,29.0,26.0,17.0,20.0,7.0,16.0,27.0,26.0,25.0,21.0,21.0,20.0,10.0,9.0,6.0,24.0,23.0,24.0,28.0,23.0,16.0,13.0,9.0,9.0,5.0,39.0,26.0,26.0,22.0,20.0,13.0,3.0,11.0,6.0,3.0,27.0,30.0,21.0,20.0,12.0,10.0,14.0,8.0,4.0,2.0,63.0,34.0,20.0,8.0,13.0,2.0,6.0,0.0,0.0,0.0
1976-01-01,83.0,95.0,113.0,109.0,123.0,125.0,171.0,218.0,282.0,396.0,24.0,41.0,36.0,43.0,37.0,42.0,43.0,46.0,46.0,40.0,13.0,31.0,25.0,24.0,23.0,29.0,32.0,34.0,26.0,17.0,21.0,30.0,31.0,29.0,23.0,28.0,31.0,30.0,18.0,13.0,24.0,32.0,38.0,26.0,26.0,29.0,26.0,17.0,20.0,7.0,16.0,27.0,26.0,25.0,21.0,21.0,20.0,10.0,9.0,6.0,24.0,23.0,24.0,28.0,23.0,16.0,13.0,9.0,9.0,5.0,39.0,26.0,26.0,22.0,20.0,13.0,3.0,11.0,6.0,3.0,27.0,30.0,21.0,20.0,12.0,10.0,14.0,8.0,4.0,2.0,63.0,34.0,20.0,8.0,13.0,2.0,6.0,0.0,0.0,0.0
1976-02-01,83.0,95.0,112.0,109.0,123.0,124.0,171.0,218.0,281.0,396.0,24.0,41.0,36.0,43.0,36.0,42.0,42.0,46.0,46.0,40.0,13.0,31.0,25.0,24.0,23.0,29.0,32.0,34.0,26.0,17.0,21.0,30.0,31.0,29.0,23.0,28.0,31.0,30.0,18.0,13.0,24.0,32.0,38.0,26.0,26.0,29.0,26.0,17.0,20.0,7.0,16.0,26.0,26.0,25.0,21.0,21.0,20.0,10.0,8.0,6.0,24.0,23.0,24.0,28.0,23.0,16.0,13.0,9.0,9.0,5.0,39.0,26.0,26.0,22.0,20.0,13.0,3.0,11.0,6.0,3.0,27.0,30.0,21.0,20.0,12.0,10.0,14.0,8.0,4.0,2.0,63.0,34.0,20.0,8.0,13.0,2.0,6.0,0.0,0.0,0.0
1976-03-01,83.0,94.0,112.0,109.0,123.0,124.0,171.0,218.0,280.0,393.0,24.0,41.0,36.0,42.0,36.0,42.0,42.0,46.0,45.0,39.0,13.0,31.0,25.0,24.0,23.0,29.0,32.0,34.0,26.0,17.0,21.0,30.0,31.0,29.0,22.0,28.0,31.0,30.0,18.0,13.0,24.0,32.0,38.0,26.0,26.0,29.0,26.0,17.0,19.0,7.0,16.0,26.0,26.0,25.0,21.0,21.0,20.0,10.0,8.0,6.0,24.0,23.0,24.0,28.0,23.0,16.0,13.0,9.0,9.0,5.0,39.0,26.0,26.0,22.0,20.0,13.0,3.0,11.0,6.0,3.0,27.0,30.0,21.0,20.0,12.0,10.0,14.0,8.0,4.0,2.0,63.0,34.0,20.0,8.0,13.0,2.0,6.0,0.0,0.0,0.0
1976-04-01,80.0,94.0,110.0,109.0,122.0,124.0,171.0,218.0,280.0,391.0,24.0,41.0,36.0,42.0,35.0,42.0,42.0,46.0,45.0,39.0,13.0,31.0,25.0,24.0,23.0,29.0,32.0,34.0,26.0,17.0,21.0,30.0,31.0,29.0,22.0,28.0,31.0,30.0,18.0,13.0,24.0,32.0,38.0,26.0,26.0,29.0,26.0,17.0,18.0,7.0,16.0,26.0,26.0,25.0,21.0,21.0,20.0,10.0,8.0,6.0,24.0,23.0,24.0,28.0,23.0,16.0,13.0,9.0,9.0,5.0,39.0,26.0,26.0,22.0,20.0,13.0,3.0,11.0,6.0,3.0,27.0,30.0,21.0,20.0,12.0,10.0,14.0,8.0,4.0,2.0,63.0,34.0,20.0,8.0,13.0,2.0,6.0,0.0,0.0,0.0
1976-05-01,80.0,92.0,110.0,109.0,121.0,123.0,171.0,217.0,279.0,390.0,24.0,41.0,36.0,42.0,35.0,42.0,42.0,46.0,45.0,39.0,13.0,31.0,25.0,24.0,23.0,29.0,32.0,34.0,26.0,17.0,21.0,30.0,31.0,29.0,22.0,28.0,31.0,30.0,18.0,13.0,24.0,32.0,38.0,26.0,26.0,29.0,26.0,17.0,17.0,7.0,16.0,25.0,26.0,25.0,21.0,21.0,20.0,10.0,8.0,6.0,24.0,23.0,24.0,28.0,22.0,16.0,13.0,9.0,9.0,5.0,39.0,26.0,26.0,22.0,20.0,13.0,3.0,11.0,6.0,3.0,27.0,30.0,21.0,20.0,12.0,10.0,14.0,8.0,4.0,2.0,63.0,34.0,20.0,8.0,13.0,2.0,6.0,0.0,0.0,0.0
1976-06-01,80.0,92.0,110.0,109.0,121.0,122.0,171.0,217.0,278.0,390.0,24.0,41.0,36.0,41.0,34.0,42.0,42.0,46.0,45.0,39.0,13.0,31.0,24.0,24.0,23.0,29.0,32.0,34.0,26.0,17.0,21.0,30.0,31.0,29.0,22.0,28.0,31.0,29.0,18.0,13.0,24.0,31.0,38.0,26.0,26.0,29.0,26.0,17.0,17.0,7.0,16.0,25.0,26.0,24.0,21.0,21.0,20.0,10.0,8.0,6.0,24.0,23.0,24.0,28.0,22.0,16.0,13.0,9.0,9.0,5.0,39.0,26.0,26.0,22.0,20.0,13.0,3.0,11.0,6.0,3.0,27.0,30.0,21.0,20.0,12.0,10.0,14.0,8.0,4.0,2.0,63.0,34.0,20.0,8.0,13.0,2.0,6.0,0.0,0.0,0.0
1976-07-01,104.0,109.0,125.0,121.0,121.0,114.0,198.0,223.0,332.0,398.0,34.0,29.0,29.0,39.0,33.0,44.0,32.0,38.0,55.0,31.0,29.0,26.0,29.0,33.0,22.0,25.0,38.0,29.0,21.0,23.0,34.0,29.0,29.0,26.0,17.0,27.0,31.0,37.0,22.0,13.0,19.0,26.0,26.0,26.0,31.0,18.0,25.0,27.0,19.0,11.0,30.0,16.0,25.0,26.0,20.0,29.0,14.0,13.0,8.0,9.0,23.0,30.0,26.0,19.0,16.0,17.0,10.0,12.0,8.0,4.0,30.0,22.0,25.0,25.0,15.0,9.0,16.0,13.0,4.0,4.0,26.0,23.0,15.0,20.0,23.0,14.0,13.0,6.0,5.0,4.0,60.0,26.0,15.0,8.0,15.0,10.0,4.0,3.0,1.0,1.0
1976-08-01,104.0,109.0,125.0,120.0,120.0,114.0,198.0,222.0,332.0,396.0,34.0,29.0,29.0,39.0,33.0,44.0,30.0,38.0,55.0,31.0,29.0,25.0,29.0,32.0,21.0,25.0,38.0,29.0,21.0,23.0,34.0,29.0,28.0,26.0,17.0,26.0,31.0,37.0,22.0,13.0,19.0,26.0,26.0,26.0,31.0,18.0,25.0,26.0,19.0,11.0,30.0,16.0,25.0,26.0,20.0,29.0,14.0,13.0,8.0,9.0,23.0,30.0,26.0,19.0,16.0,17.0,10.0,12.0,8.0,4.0,30.0,22.0,25.0,25.0,15.0,9.0,16.0,13.0,4.0,4.0,26.0,23.0,15.0,20.0,23.0,14.0,13.0,6.0,5.0,4.0,60.0,26.0,15.0,8.0,15.0,10.0,4.0,3.0,1.0,1.0
1976-09-01,104.0,109.0,124.0,120.0,120.0,114.0,197.0,218.0,332.0,395.0,34.0,29.0,29.0,39.0,33.0,44.0,30.0,38.0,55.0,30.0,29.0,25.0,29.0,32.0,21.0,25.0,38.0,29.0,21.0,22.0,34.0,29.0,28.0,26.0,17.0,26.0,31.0,37.0,22.0,13.0,19.0,26.0,26.0,26.0,31.0,18.0,25.0,26.0,19.0,11.0,30.0,16.0,25.0,26.0,20.0,29.0,14.0,13.0,8.0,9.0,23.0,30.0,26.0,19.0,16.0,17.0,10.0,12.0,8.0,4.0,30.0,22.0,25.0,25.0,15.0,9.0,16.0,13.0,4.0,4.0,26.0,23.0,15.0,20.0,23.0,14.0,13.0,6.0,5.0,4.0,60.0,26.0,15.0,8.0,15.0,10.0,4.0,3.0,1.0,1.0
1976-10-01,104.0,109.0,123.0,120.0,120.0,114.0,197.0,218.0,331.0,394.0,34.0,29.0,28.0,39.0,33.0,44.0,30.0,38.0,55.0,30.0,29.0,25.0,29.0,32.0,21.0,25.0,38.0,29.0,21.0,22.0,34.0,29.0,28.0,26.0,17.0,26.0,31.0,37.0,22.0,13.0,19.0,26.0,26.0,26.0,31.0,18.0,25.0,26.0,19.0,11.0,30.0,16.0,25.0,26.0,20.0,29.0,14.0,13.0,8.0,9.0,23.0,30.0,26.0,19.0,16.0,17.0,10.0,12.0,8.0,4.0,30.0,22.0,25.0,25.0,15.0,9.0,16.0,13.0,4.0,4.0,26.0,23.0,15.0,20.0,23.0,14.0,13.0,6.0,5.0,4.0,60.0,26.0,15.0,8.0,15.0,10.0,4.0,3.0,1.0,1.0
1976-11-01,104.0,109.0,121.0,120.0,118.0,114.0,196.0,218.0,330.0,394.0,34.0,29.0,28.0,39.0,33.0,44.0,30.0,38.0,55.0,29.0,29.0,25.0,29.0,32.0,21.0,25.0,38.0,29.0,21.0,22.0,34.0,29.0,28.0,26.0,17.0,26.0,31.0,37.0,22.0,13.0,19.0,26.0,26.0,25.0,31.0,18.0,25.0,25.0,19.0,11.0,30.0,16.0,25.0,26.0,20.0,29.0,14.0,13.0,8.0,9.0,23.0,30.0,26.0,19.0,16.0,17.0,10.0,12.0,8.0,4.0,30.0,22.0,25.0,25.0,15.0,9.0,16.0,13.0,4.0,4.0,26.0,23.0,15.0,20.0,23.0,14.0,13.0,6.0,5.0,4.0,60.0,26.0,15.0,8.0,15.0,10.0,4.0,3.0,1.0,1.0
1976-12-01,104.0,109.0,120.0,119.0,118.0,114.0,196.0,217.0,330.0,392.0,34.0,29.0,27.0,39.0,33.0,43.0,30.0,38.0,55.0,28.0,29.0,24.0,29.0,32.0,21.0,25.0,38.0,29.0,20.0,22.0,33.0,29.0,28.0,26.0,17.0,25.0,30.0,37.0,22.0,13.0,19.0,26.0,26.0,25.0,31.0,18.0,25.0,25.0,19.0,11.0,30.0,16.0,25.0,26.0,20.0,29.0,14.0,13.0,8.0,9.0,23.0,30.0,26.0,19.0,16.0,17.0,10.0,12.0,8.0,4.0,30.0,22.0,25.0,25.0,15.0,9.0,16.0,13.0,4.0,4.0,26.0,23.0,15.0,20.0,23.0,14.0,13.0,6.0,5.0,4.0,59.0,26.0,15.0,8.0,15.0,10.0,4.0,3.0,1.0,1.0
1977-01-01,103.0,109.0,120.0,119.0,118.0,113.0,194.0,217.0,328.0,392.0,34.0,29.0,26.0,39.0,33.0,43.0,30.0,38.0,54.0,28.0,28.0,24.0,29.0,32.0,21.0,25.0,38.0,29.0,19.0,22.0,32.0,29.0,27.0,26.0,17.0,25.0,30.0,37.0,22.0,13.0,19.0,24.0,25.0,25.0,31.0,18.0,25.0,25.0,19.0,11.0,30.0,16.0,25.0,26.0,20.0,29.0,14.0,13.0,8.0,9.0,23.0,30.0,26.0,19.0,16.0,17.0,10.0,12.0,8.0,4.0,30.0,22.0,25.0,25.0,15.0,9.0,16.0,13.0,4.0,4.0,26.0,23.0,15.0,20.0,23.0,14.0,13.0,6.0,5.0,3.0,59.0,26.0,15.0,8.0,15.0,10.0,4.0,3.0,1.0,1.0
1977-02-01,103.0,108.0,120.0,119.0,117.0,113.0,194.0,216.0,328.0,391.0,34.0,29.0,25.0,39.0,33.0,43.0,29.0,38.0,54.0,28.0,28.0,24.0,29.0,32.0,21.0,25.0,38.0,29.0,19.0,22.0,32.0,29.0,27.0,26.0,17.0,25.0,30.0,37.0,22.0,13.0,19.0,24.0,25.0,25.0,31.0,18.0,25.0,25.0,19.0,11.0,30.0,16.0,24.0,26.0,20.0,29.0,14.0,13.0,8.0,9.0,23.0,30.0,26.0,18.0,16.0,17.0,10.0,12.0,8.0,4.0,30.0,22.0,25.0,25.0,15.0,9.0,16.0,13.0,4.0,4.0,26.0,23.0,14.0,20.0,23.0,14.0,13.0,6.0,5.0,3.0,59.0,26.0,15.0,8.0,15.0,10.0,4.0,3.0,1.0,1.0
1977-03-01,103.0,108.0,118.0,119.0,116.0,112.0,193.0,216.0,326.0,390.0,34.0,29.0,25.0,39.0,33.0,43.0,29.0,38.0,54.0,28.0,28.0,24.0,29.0,32.0,21.0,25.0,38.0,29.0,19.0,22.0,32.0,29.0,27.0,26.0,17.0,25.0,30.0,37.0,22.0,13.0,19.0,24.0,25.0,25.0,31.0,18.0,25.0,25.0,19.0,11.0,30.0,16.0,23.0,26.0,20.0,29.0,14.0,13.0,8.0,9.0,23.0,30.0,26.0,18.0,16.0,17.0,10.0,12.0,8.0,4.0,30.0,22.0,25.0,25.0,15.0,9.0,16.0,13.0,4.0,4.0,26.0,23.0,14.0,20.0,23.0,14.0,13.0,6.0,5.0,3.0,59.0,26.0,15.0,8.0,15.0,10.0,4.0,3.0,1.0,1.0
1977-04-01,103.0,108.0,118.0,119.0,116.0,112.0,191.0,216.0,324.0,389.0,34.0,29.0,25.0,39.0,33.0,43.0,29.0,38.0,54.0,28.0,28.0,24.0,29.0,32.0,21.0,25.0,38.0,29.0,19.0,22.0,32.0,29.0,27.0,26.0,17.0,25.0,30.0,37.0,22.0,13.0,19.0,24.0,25.0,25.0,31.0,18.0,25.0,25.0,19.0,11.0,30.0,16.0,23.0,26.0,20.0,29.0,14.0,13.0,8.0,9.0,23.0,30.0,26.0,18.0,16.0,17.0,10.0,12.0,8.0,4.0,30.0,22.0,25.0,25.0,15.0,9.0,16.0,13.0,4.0,4.0,26.0,23.0,14.0,20.0,23.0,14.0,13.0,6.0,5.0,3.0,59.0,26.0,15.0,8.0,15.0,10.0,4.0,3.0,1.0,1.0
1977-05-01,103.0,106.0,117.0,119.0,115.0,112.0,191.0,216.0,324.0,387.0,33.0,29.0,25.0,38.0,33.0,42.0,28.0,38.0,54.0,28.0,27.0,23.0,29.0,31.0,21.0,25.0,38.0,29.0,18.0,22.0,32.0,29.0,26.0,26.0,17.0,25.0,30.0,37.0,22.0,13.0,18.0,24.0,25.0,25.0,31.0,18.0,25.0,25.0,19.0,11.0,30.0,16.0,23.0,26.0,20.0,29.0,14.0,13.0,8.0,9.0,23.0,30.0,26.0,18.0,16.0,17.0,10.0,12.0,8.0,4.0,30.0,22.0,25.0,25.0,15.0,9.0,16.0,13.0,4.0,4.0,26.0,23.0,14.0,20.0,23.0,14.0,13.0,6.0,5.0,3.0,59.0,26.0,15.0,8.0,15.0,10.0,4.0,3.0,1.0,1.0
1977-06-01,103.0,105.0,117.0,119.0,115.0,112.0,191.0,216.0,322.0,386.0,33.0,29.0,25.0,38.0,33.0,42.0,28.0,38.0,54.0,28.0,27.0,23.0,29.0,31.0,21.0,25.0,37.0,29.0,18.0,22.0,32.0,29.0,26.0,26.0,17.0,25.0,30.0,37.0,22.0,13.0,18.0,24.0,24.0,25.0,31.0,18.0,25.0,25.0,19.0,11.0,30.0,16.0,23.0,26.0,20.0,29.0,14.0,13.0,8.0,9.0,23.0,30.0,26.0,18.0,16.0,17.0,10.0,12.0,7.0,4.0,30.0,22.0,25.0,25.0,15.0,9.0,16.0,13.0,4.0,4.0,26.0,23.0,14.0,20.0,23.0,14.0,13.0,6.0,5.0,3.0,59.0,26.0,15.0,8.0,15.0,10.0,4.0,3.0,1.0,1.0
1977-07-01,174.0,107.0,116.0,106.0,121.0,130.0,127.0,208.0,317.0,534.0,34.0,33.0,28.0,39.0,46.0,33.0,30.0,37.0,52.0,43.0,26.0,28.0,29.0,24.0,27.0,26.0,31.0,34.0,28.0,20.0,27.0,31.0,16.0,18.0,27.0,18.0,30.0,31.0,32.0,17.0,31.0,27.0,27.0,21.0,20.0,22.0,21.0,19.0,22.0,11.0,22.0,20.0,24.0,20.0,21.0,27.0,13.0,22.0,12.0,7.0,29.0,19.0,34.0,18.0,12.0,18.0,14.0,11.0,7.0,3.0,21.0,23.0,24.0,22.0,23.0,14.0,11.0,8.0,4.0,8.0,23.0,22.0,18.0,19.0,15.0,16.0,19.0,7.0,7.0,4.0,42.0,26.0,17.0,17.0,9.0,9.0,15.0,7.0,5.0,0.0
1977-08-01,173.0,107.0,116.0,106.0,120.0,130.0,126.0,207.0,316.0,534.0,34.0,33.0,27.0,39.0,46.0,33.0,30.0,37.0,52.0,43.0,26.0,27.0,29.0,24.0,27.0,26.0,31.0,33.0,28.0,19.0,27.0,31.0,16.0,17.0,27.0,18.0,30.0,31.0,32.0,17.0,31.0,27.0,27.0,21.0,20.0,22.0,21.0,19.0,22.0,11.0,21.0,20.0,24.0,20.0,20.0,27.0,13.0,22.0,12.0,7.0,29.0,19.0,34.0,18.0,12.0,18.0,14.0,11.0,7.0,3.0,21.0,23.0,24.0,22.0,23.0,14.0,11.0,8.0,4.0,8.0,23.0,22.0,18.0,19.0,15.0,16.0,19.0,7.0,7.0,4.0,42.0,26.0,17.0,17.0,9.0,9.0,15.0,7.0,5.0,0.0
1977-09-01,173.0,107.0,116.0,106.0,119.0,129.0,125.0,206.0,315.0,531.0,34.0,32.0,27.0,39.0,46.0,33.0,30.0,37.0,52.0,43.0,26.0,27.0,29.0,24.0,27.0,26.0,31.0,33.0,27.0,19.0,27.0,31.0,16.0,17.0,27.0,18.0,30.0,31.0,32.0,17.0,31.0,27.0,27.0,21.0,20.0,22.0,21.0,19.0,22.0,11.0,21.0,20.0,24.0,20.0,20.0,27.0,13.0,22.0,12.0,7.0,29.0,19.0,34.0,18.0,12.0,18.0,14.0,11.0,7.0,3.0,21.0,23.0,23.0,22.0,23.0,14.0,11.0,8.0,4.0,8.0,23.0,22.0,18.0,19.0,15.0,16.0,19.0,7.0,7.0,4.0,42.0,26.0,17.0,17.0,9.0,9.0,15.0,7.0,5.0,0.0
