Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,ME1 BM5,ME1 BM6,ME1 BM7,ME1 BM8,ME1 BM9,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME2 BM6,ME2 BM7,ME2 BM8,ME2 BM9,ME2 BM10,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME3 BM6,ME3 BM7,ME3 BM8,ME3 BM9,ME3 BM10,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,ME4 BM6,ME4 BM7,ME4 BM8,ME4 BM9,ME4 BM10,ME5 BM1,ME5 BM2,ME5 BM3,ME5 BM4,ME5 BM5,ME5 BM6,ME5 BM7,ME5 BM8,ME5 BM9,ME5 BM10,ME6 BM1,ME6 BM2,ME6 BM3,ME6 BM4,ME6 BM5,ME6 BM6,ME6 BM7,ME6 BM8,ME6 BM9,ME6 BM10,ME7 BM1,ME7 BM2,ME7 BM3,ME7 BM4,ME7 BM5,ME7 BM6,ME7 BM7,ME7 BM8,ME7 BM9,ME7 BM10,ME8 BM1,ME8 BM2,ME8 BM3,ME8 BM4,ME8 BM5,ME8 BM6,ME8 BM7,ME8 BM8,ME8 BM9,ME8 BM10,ME9 BM1,ME9 BM2,ME9 BM3,ME9 BM4,ME9 BM5,ME9 BM6,ME9 BM7,ME9 BM8,ME9 BM9,ME9 BM10,BIG LoBM,ME10 BM2,ME10 BM3,ME10 BM4,ME10 BM5,ME10 BM6,ME10 BM7,ME10 BM8,ME10 BM9,BIG HiBM
1932-01-01,-53.8462,-99.99,-99.99,-99.99,-99.99,-15.7895,19.1667,19.1841,40.6436,16.3911,-99.99,30.7692,50.0,6.0598,-10.5263,20.6642,-3.9397,22.6894,-4.208,25.0429,-99.99,0.7812,-13.0929,3.7081,-1.9554,25.8365,8.9973,20.5449,6.709,25.2814,-3.124,-8.5685,0.3725,-1.1159,9.7727,8.4555,34.3782,10.8135,42.7094,50.0,14.3022,3.843,6.406,5.854,5.6867,0.4127,-2.4844,7.777,7.1054,12.9845,-2.7486,2.5781,5.9141,0.2319,1.8224,8.139,14.7126,-2.5132,12.0052,-99.99,0.6283,0.2859,-10.0807,-0.5858,4.8677,8.4831,6.8309,5.5878,28.5714,-99.99,-3.3378,-5.557,3.4281,1.8197,6.9724,-0.8933,18.5876,1.0845,-2.0499,-99.99,4.2252,-0.049,1.4123,2.9305,3.5534,22.744,4.1667,36.702,7.8947,-99.99,0.4367,0.3389,-0.4789,0.8483,-5.8481,8.2869,10.3363,-99.99,-99.99,-99.99
1932-02-01,0.0,-99.99,-99.99,-99.99,-99.99,0.0,-2.5641,-10.2132,7.5295,1.808,-99.99,-14.7059,-66.6667,4.4912,-2.9412,6.4477,2.9703,-0.7952,6.8328,-1.4944,-99.99,-12.2851,1.7213,22.6097,1.3922,15.6386,1.4673,0.6407,-0.4148,3.155,-2.3494,-15.7265,-8.2555,0.7785,-8.8845,-7.1303,-8.0028,5.5364,-5.9375,-16.6667,2.012,5.3917,-1.6366,3.1445,10.603,3.7256,8.2718,7.0584,0.7173,-2.6591,-3.5364,-2.3023,1.6308,9.6155,-0.2777,1.7605,-10.5158,-1.1983,-2.9294,-99.99,4.3563,0.1854,5.7688,1.8369,0.9986,6.5248,3.0072,-1.8319,-11.1111,-99.99,4.8469,3.5224,7.7144,4.2848,-8.7779,-2.9375,-0.7159,0.3788,7.381,-99.99,1.179,10.9235,5.2905,1.6682,-0.5628,-3.5886,16.0,-5.4115,14.6341,-99.99,5.1018,9.243,6.711,-0.5022,10.0401,7.525,-6.3376,-99.99,-99.99,-99.99
1932-03-01,-16.6667,-99.99,-99.99,-99.99,-99.99,12.5,-23.0541,-7.841,-7.4935,-6.7526,-99.99,-24.1379,-99.99,-5.1168,-15.1515,-3.6068,-16.8237,-7.2077,-11.9509,-11.9237,-99.99,-5.1417,-22.5191,-33.59,-9.0376,-13.424,-6.6891,-6.5231,-9.4608,-20.2472,-7.7738,-4.628,-14.6972,-7.1687,-19.954,-9.8934,-1.8923,-7.6864,-12.8978,-20.0,-13.1045,-15.303,-11.811,-13.7067,-12.8992,-17.3558,-17.4403,-12.9501,-20.822,-8.7365,-9.7909,-2.5958,-17.8995,-14.753,-4.27,-21.8879,-11.3935,-15.0997,-12.3016,-99.99,-9.3867,-7.7992,-8.9056,-23.5332,-5.1217,-10.251,-15.1371,-20.799,-43.75,-99.99,-7.6038,-16.4838,-9.8623,-12.5428,-13.4755,-19.5284,-15.8246,-10.5833,-5.3689,-99.99,-10.3926,-13.1817,-11.4071,-12.397,1.6802,-19.5707,-3.4483,-27.0076,2.1277,-99.99,-8.6099,-14.1063,-10.5628,-18.2878,-9.7666,-26.3354,-26.3581,-99.99,-99.99,-99.99
1932-04-01,-40.0,-99.99,-99.99,-99.99,-99.99,-27.7778,-27.5794,-0.8088,-6.5421,-18.4417,-99.99,-40.9091,-99.99,-14.7771,-30.3571,-25.9292,-31.2672,-19.0927,-19.4204,-16.692,-99.99,-28.8799,-10.4167,-8.9026,-13.248,-15.6855,-24.0051,-17.5192,-29.3774,-15.7173,-27.0575,-11.8875,-12.9721,-7.8587,-19.5586,-1.7799,-17.038,-19.7842,-12.1883,-25.0,-21.7702,-24.1738,-27.4246,-12.9003,-24.8278,-19.2889,-18.7397,-11.625,-13.8889,-33.7054,-6.7308,-20.9982,-18.1158,-2.6574,-11.7413,-17.3331,-20.6349,-18.0249,-20.7697,-99.99,-13.0411,-15.3396,-22.3595,-6.1861,-15.7007,-21.3017,-21.1074,-8.9322,-33.3333,-99.99,-16.4964,-17.1714,-18.4974,-22.6723,-15.991,-19.1586,-15.4454,-22.1141,-14.3277,-99.99,-21.255,-21.7224,-17.4643,-25.6151,-12.3495,-16.1828,-28.5714,-23.6292,-22.9167,-99.99,-18.2933,-15.8112,-17.7602,-22.611,-22.8423,-22.2072,-21.6522,-99.99,-99.99,-99.99
1932-05-01,0.0,-99.99,-99.99,-99.99,-99.99,-15.3846,-8.254,-12.972,-15.4297,-1.42,-99.99,-15.3846,-99.99,-28.7533,33.3333,-10.2648,-3.1665,-6.6239,-10.09,-5.4536,-99.99,-7.337,-43.0778,-19.7148,8.5624,-19.1667,-17.5873,-18.391,-15.2541,-38.463,-21.2142,-12.9784,-13.1373,-28.7935,-17.9549,-28.0351,-23.5098,-19.3452,-22.0003,-33.3333,-13.364,-24.8495,-19.8453,-35.5481,-25.4469,-29.9634,-28.6948,-25.0807,-17.1296,-12.4726,-15.861,-33.6018,-22.5318,-25.5321,-25.9931,-30.3952,-32.9831,-16.2182,-36.1778,-99.99,-23.4415,-18.2327,-17.5785,-27.7122,-13.4256,-30.781,-18.3083,-20.5137,-50.0,-99.99,-23.4461,-19.1657,-24.2998,-20.0866,-25.5792,-21.5098,-26.7351,-29.2783,-28.3217,-99.99,-21.6325,-30.5221,-22.4936,-26.1633,-26.2585,-37.8217,5.0,-49.2872,-10.8108,-99.99,-21.0905,-23.1322,-16.5803,-28.736,-33.9595,-38.4692,-43.6974,-99.99,-99.99,-99.99
1932-06-01,33.3333,-99.99,-99.99,-99.99,-99.99,-18.1818,-7.8571,-11.2222,27.8926,1.1968,-99.99,36.3636,-99.99,-16.5615,34.6154,18.2436,-4.1375,-9.3893,3.5142,-7.6417,-99.99,-12.6587,31.25,-5.8899,-9.8618,-6.3621,2.1505,4.3597,-4.2652,11.1858,-19.9067,2.8325,-6.9122,4.3328,-13.5692,6.5078,43.2211,-10.2661,11.5946,100.0,7.0981,11.2263,21.841,1.566,7.0867,6.6578,13.783,6.9799,13.3484,0.0132,1.3793,11.6329,-1.3343,7.4077,9.4794,9.2292,12.3404,-0.7114,10.1204,-99.99,6.2384,-3.4909,7.1468,5.5331,-8.5207,-6.9746,5.9873,17.1201,16.6667,-99.99,4.739,4.6713,5.3527,3.8108,13.6419,2.0751,13.8248,21.875,1.2731,-99.99,-0.9682,9.8029,-1.3636,2.8,2.4637,10.3427,9.5238,11.8056,21.2121,-99.99,1.1796,-3.3143,-1.5087,-6.9942,2.9433,8.3579,7.9055,-99.99,-99.99,-99.99
1932-07-01,33.3333,196.4286,-99.99,-99.99,-20.0,3.125,43.381,12.5,81.4706,47.9639,-99.99,-99.99,16.6667,14.4955,10.3448,50.4221,32.2385,56.9138,52.209,60.9294,31.0345,30.7692,-99.99,48.758,29.7409,38.5195,53.9991,46.4081,70.6378,84.7428,64.9123,12.5,13.9805,34.5277,48.4262,42.9988,40.2352,75.8532,56.272,69.74,42.9523,24.1383,40.4022,41.2205,30.733,26.5094,34.7944,57.267,61.7428,85.0,19.3379,30.6407,16.5914,24.329,47.1344,48.238,32.0355,85.7963,71.2742,73.293,15.5929,31.7459,22.1087,29.0094,31.43,32.9808,70.5357,73.2654,105.8824,85.9444,35.274,30.6302,31.8557,42.853,37.6733,44.2748,64.9518,64.2849,70.4849,-99.99,23.6918,33.3186,34.5423,32.3725,49.6811,82.8571,64.3631,68.7237,98.0392,-99.99,28.1179,22.314,42.5487,57.1224,53.0842,56.5539,53.0649,47.5,-99.99,-99.99
1932-08-01,125.0,34.9398,-99.99,-99.99,125.0,115.5555,173.9177,126.6667,123.5418,136.5206,-99.99,-99.99,128.5714,77.0468,212.5,101.0452,80.5293,77.4767,109.481,93.0261,60.5263,72.549,-99.99,112.8801,49.9303,63.737,66.0658,67.0853,70.5824,95.7784,12.766,36.1111,69.3674,53.1439,55.8974,55.5406,66.1168,57.5743,96.625,104.0509,63.7646,58.2717,14.79,49.0199,51.5752,37.1129,55.2137,86.3787,65.1675,137.8378,53.3696,51.1504,27.7799,48.6121,54.0068,43.1709,78.6504,63.4731,126.7319,32.2394,37.3848,33.7845,30.7325,43.0843,42.2724,68.9673,49.748,69.2369,117.1429,128.6066,26.0821,27.6355,38.0968,53.5074,63.4452,71.0246,36.0724,87.8744,50.748,-99.99,23.2306,32.5413,45.0906,43.2715,46.7733,164.0625,56.0369,66.2652,65.3465,-99.99,29.7768,30.985,36.9009,54.3177,41.427,62.3114,47.0841,13.5593,-99.99,-99.99
1932-09-01,11.1111,-39.2857,-99.99,-99.99,-7.4074,1.9737,-19.4248,-16.3961,-7.3129,-11.0777,-99.99,-99.99,-6.25,-11.4286,-24.0,-19.7979,26.2933,-8.0155,-21.7169,-13.8219,-11.4754,-4.5455,-99.99,4.0688,-0.0757,-9.3896,2.5913,-13.2052,-16.0754,-10.2858,6.8868,-1.0204,-5.8955,-5.7908,-13.1992,2.9455,-3.4311,-10.3439,-18.9073,-8.9789,-5.6532,2.7185,-12.0503,-11.0578,-6.4767,3.7031,2.5397,-11.431,-5.9646,-12.5,-7.8299,-7.2495,-3.9423,-2.8484,0.1085,-3.6013,-13.7412,-17.1237,-9.4329,-1.6038,-4.4995,-1.6964,-0.3453,-3.056,-3.3527,-5.8465,-2.2222,5.9868,5.2632,-17.3033,0.7049,3.1196,0.5299,-7.981,-6.6455,-10.1095,0.1891,-13.8099,-7.1272,-99.99,-1.2665,-0.8809,-4.8883,-0.7574,-4.6893,-6.5089,-8.9423,2.9685,15.5689,-99.99,1.4695,1.9661,-4.3976,0.8446,-12.056,-5.2974,4.4372,-19.403,-99.99,-99.99
1932-10-01,-35.0,5.8824,-99.99,-99.99,-56.0,-23.3333,-25.298,-11.4233,-22.4755,-18.0908,-99.99,-99.99,-6.6667,-2.7813,-5.2632,-27.6692,-16.5771,-23.938,-19.8771,-17.2409,-23.1481,-38.0952,-99.99,-16.2278,-21.2139,-9.7474,-21.8409,-23.0883,-16.3617,-23.063,-5.8824,0.0,-18.9467,-24.8231,-17.6267,-18.4656,-20.2733,-23.4728,-21.1052,-21.5614,-16.4843,-14.0813,-7.8422,-20.5152,-15.7707,-16.4778,-17.4016,-24.8287,-20.2285,-36.3636,-13.5618,-10.0308,-7.9358,-17.9079,-28.628,-15.2792,-19.351,-23.3921,-24.4862,-28.582,-11.8342,-3.5508,-8.8823,-18.1113,-14.1099,-20.9193,-14.5896,-28.5896,-30.0,-27.34,-9.0517,-10.4559,-15.7796,-20.532,-13.1535,-23.0135,-14.0112,-19.2627,-19.2333,-99.99,-7.6901,-13.6292,-6.9616,-13.4089,-21.4018,-21.519,-17.3017,-23.6959,-30.0518,-99.99,-11.5578,-9.0402,-7.3539,-24.0497,-9.318,-22.3498,-15.4481,-3.7037,-99.99,-99.99
1932-11-01,-15.3846,-30.5556,-99.99,-99.99,-18.1818,-4.8295,6.5079,-20.0338,-9.9799,-15.0485,-99.99,-99.99,-21.4286,-9.7791,0.0,-3.8788,-11.3669,-10.4131,-12.5321,31.757,-13.253,-11.5385,-99.99,-13.0503,-3.8677,-4.1777,3.5454,-7.8318,-19.3965,-16.3525,-1.4423,0.0,2.8032,-10.7603,-5.6023,-7.8187,-8.3187,-14.0468,-14.025,-17.0446,-0.7474,-4.0608,5.0829,-3.2416,-4.6962,-8.0165,-18.8513,-7.3483,-10.7278,-26.5306,-2.5409,-4.8769,-1.0334,0.9311,-10.7965,-10.7656,-7.0319,-5.1846,-22.0541,-12.0518,-3.7822,7.9646,-0.1385,-8.6091,-11.2586,-12.4208,-10.4638,-10.0743,-17.8571,-30.7445,5.2038,-2.8958,-5.342,-6.0948,-8.0406,-2.5457,-12.7562,-17.3678,-8.9532,-99.99,-1.5217,-3.8618,-5.051,-12.8882,-11.9461,-24.5968,-3.11,-16.1622,-31.1111,-99.99,-5.0046,-4.1745,1.1489,-2.9449,-7.3775,-9.3292,-8.3614,-7.6923,-99.99,-99.99
1932-12-01,-18.1818,18.0,-99.99,-99.99,33.3333,-11.5385,-24.6335,8.3333,-11.9768,-14.6725,-99.99,-99.99,-18.1818,-5.402,-36.1111,-2.6032,-13.0857,-13.7569,-11.6634,-17.9443,-27.7778,-26.087,-99.99,-9.0164,-13.2516,17.9114,-14.9717,-22.9413,-3.3662,-7.2056,-27.8049,0.0,-26.9067,-7.5874,-7.8323,-5.587,-8.396,-2.5224,-7.4498,-7.3082,-5.1351,-2.331,-1.2452,-5.486,6.1961,-8.9741,-6.1096,-16.3996,-6.6737,-19.4444,-15.3815,4.6477,-6.7814,9.5679,7.5753,-4.0285,13.2198,-13.1205,-1.0218,4.3574,-6.5928,-10.3438,-3.6409,-8.2685,-4.4491,3.2326,0.2048,-4.9531,-4.3478,-7.8936,7.9709,4.6385,1.9821,1.1046,4.2048,-1.6226,1.5647,-0.0467,-14.821,-99.99,2.8211,5.6633,3.6718,16.1004,-0.0863,-8.0214,-3.7266,-6.8031,15.0538,-99.99,8.0295,7.672,10.3119,9.0492,2.9456,5.2479,-8.5627,-10.4167,-99.99,-99.99
1933-01-01,0.0,74.5763,-99.99,-99.99,33.3333,6.25,9.8659,-11.1742,2.4946,5.1385,-99.99,-99.99,-5.5556,-1.4035,56.5217,-5.3947,-2.4438,8.9808,11.3961,9.6376,48.0769,5.8824,-99.99,-20.5535,-1.5302,0.8819,-1.2366,11.1795,-2.1127,7.995,-4.1667,6.1856,19.4907,7.444,14.2734,-0.0125,2.7517,8.4101,4.3158,15.0094,6.9907,0.3679,8.0061,-2.0374,3.5267,-2.4807,0.6257,12.1726,4.8535,31.0345,14.4694,2.6527,27.4263,3.1877,-0.2077,7.2514,-0.2283,10.2986,14.1054,27.0449,3.8816,4.0476,4.2483,7.5827,1.3812,6.5442,-1.0482,-26.9786,13.6364,21.8056,-1.19,6.9683,4.9739,1.5724,2.4208,13.5146,5.8757,15.8804,12.0,-99.99,0.2713,4.0814,1.8307,-4.5666,-1.3324,20.9302,-2.33,15.8594,14.9533,-99.99,0.076,-2.3832,1.3151,-3.7916,3.0464,10.2079,7.4725,-2.3256,-99.99,-99.99
1933-02-01,-11.1111,-50.4854,-99.99,-99.99,-31.25,-21.6667,-27.5538,10.2778,-21.757,-8.948,-99.99,-99.99,-52.9412,-3.7879,-38.8889,-10.9322,-12.0372,-11.6275,-9.298,-16.1139,-27.2727,-22.2222,-99.99,-39.9218,-8.9622,-19.794,-32.9484,-21.1279,-17.5298,-17.9562,-1.4493,-49.5146,-19.9918,-21.3581,-28.7153,-13.5998,-10.5204,-17.3358,-18.596,-18.743,-32.7521,-10.32,-2.4578,-21.4524,-18.2718,-12.8669,-9.7157,-16.6712,-22.5305,-36.8421,-15.1852,-14.5101,-14.8475,-18.1095,-26.4159,-13.9415,-17.9653,-23.5938,-11.0711,-14.0984,-8.6084,-15.6717,-15.0635,-17.2191,-11.7587,-16.128,-4.7483,-16.2791,-32.0,-24.8305,-14.981,-12.3204,-10.5035,-20.9023,-15.2044,-2.9313,-12.6616,-13.0734,-15.2497,-99.99,-13.6308,-12.6543,-16.8382,-16.2346,-20.6906,-27.8846,-14.304,-22.6141,-24.3902,-99.99,-15.1613,-17.2257,-12.7775,-23.2016,-13.0253,-20.9924,-16.9964,0.0,-99.99,-99.99
1933-03-01,25.0,-29.4118,-99.99,-99.99,27.2727,-22.2222,22.9021,3.824,17.8203,11.4309,-99.99,-99.99,75.0,2.619,-9.0909,-7.7407,9.5859,13.7009,26.2777,20.0069,28.5714,-14.2857,-99.99,50.7669,0.038,12.8843,17.1243,29.3023,21.1202,15.3689,-17.6471,69.2308,10.13,5.7766,14.1602,12.8985,10.7003,4.533,17.9695,31.0406,9.1587,-1.1092,8.5597,8.8162,6.8896,-0.2097,21.7655,8.2038,11.7016,-16.6667,-14.2352,1.8309,22.0453,8.579,5.13,12.0516,11.7135,19.6365,4.9697,4.3651,10.679,22.1855,5.6346,17.4583,16.747,4.4814,23.9216,2.2436,20.5882,4.7174,4.9293,13.3212,9.96,13.4389,9.287,30.7422,11.2527,7.503,5.4924,-99.99,5.6801,3.0661,-0.368,15.5552,-1.6172,6.6667,6.9785,7.2624,7.5269,-99.99,5.0139,-1.6603,1.3776,22.8505,9.2664,4.3478,9.6866,-2.381,-99.99,-99.99
1933-04-01,40.0,-11.1111,-99.99,-99.99,21.4286,102.5,21.8571,16.6667,44.0757,103.722,-99.99,-99.99,14.2857,58.8889,60.0,107.0444,51.9469,72.4122,34.7556,52.6624,27.7778,66.6667,-99.99,68.8913,40.0305,37.4436,87.9857,46.3849,62.4494,54.8803,32.1429,18.1818,32.1757,37.199,77.5556,67.4964,65.8138,85.007,53.5073,48.8381,63.4286,41.2978,12.0189,69.4894,58.6705,53.5323,28.905,49.3082,60.8351,85.0,33.8328,43.342,13.5648,52.8766,65.2289,71.1573,59.4863,70.1533,53.7903,58.364,18.6646,31.8763,33.2242,55.9663,56.4766,46.7314,77.7778,50.5968,139.0244,73.7026,38.8663,35.852,52.4872,65.7983,47.7449,62.8725,36.599,43.3464,48.3404,-99.99,32.9489,38.79,46.3345,78.1334,63.901,30.625,67.1175,75.429,52.0,-99.99,39.015,24.3333,31.3024,43.2997,43.9778,51.0598,52.155,46.3415,-99.99,-99.99
1933-05-01,100.0,50.0,-99.99,-99.99,182.3529,-5.5556,114.6296,167.27,145.8675,87.997,-99.99,-99.99,275.0,114.5382,25.0,111.4847,79.5283,123.6379,137.288,87.2749,91.3044,150.0,-99.99,89.9621,100.5636,92.859,52.1314,118.5046,62.2811,103.018,105.4054,23.0769,104.0625,84.5057,126.3816,64.3057,86.3271,58.6485,72.9053,50.3354,74.1558,56.529,35.3611,46.4924,50.8143,61.5537,61.002,75.2081,77.8323,51.3513,44.4203,50.5752,38.9,41.5443,39.5121,43.9807,69.9416,59.1319,21.45,31.7985,37.5233,60.9846,37.0164,46.761,55.7688,41.7246,39.1319,68.0265,19.3878,76.246,17.889,29.016,23.5485,40.0667,32.3826,28.3217,33.9535,47.2243,75.2322,-99.99,16.4636,18.5163,26.606,15.2832,12.392,24.4019,35.8409,37.3084,25.0,-99.99,15.5303,14.2439,11.5609,27.0648,29.5239,18.8241,27.9564,48.3333,-99.99,-99.99
1933-06-01,42.8571,108.3333,-99.99,-99.99,16.6667,-7.6923,36.587,-1.4286,42.0154,65.0938,-99.99,-99.99,-6.6667,101.5771,60.0,37.6523,71.5866,15.3142,21.2487,32.6764,34.0909,2.0,-99.99,43.0942,12.0682,20.7407,28.2784,22.8405,24.8793,28.3399,-5.2632,70.3125,0.948,22.9464,25.5122,26.0489,27.7429,17.7389,26.8488,15.3978,-0.381,18.6059,13.4856,35.3501,16.4298,21.8143,22.2381,10.1139,18.7892,5.3571,13.5153,9.8888,-3.7478,13.2493,14.7106,14.278,12.2262,22.3652,58.896,36.3526,4.0637,17.4159,10.8886,14.7025,22.9515,17.9399,10.8048,7.5821,23.0769,23.3298,11.9604,4.7099,15.3791,12.2721,11.899,15.4812,24.8525,19.3677,5.0221,-99.99,10.192,11.6989,16.9793,14.5874,23.0703,28.0769,16.5478,23.2597,4.7368,-99.99,10.8632,11.9945,11.6216,18.2225,12.9435,18.5159,22.5603,28.0899,-99.99,-99.99
1933-07-01,-3.2258,-99.99,16.993,-17.715,-99.99,-5.5821,-7.2489,11.3009,15.66,-3.7165,-99.99,-99.99,-19.9506,0.0,27.381,-8.7901,-10.8991,1.7705,-7.5603,-5.2978,0.7535,-14.9725,-26.6746,-9.0843,-17.2224,-6.3018,-11.7765,-7.4039,-6.8243,21.2825,-22.0339,-8.3063,-18.2943,-22.4098,-6.2959,-11.7832,-13.784,-9.6878,-8.8837,-3.6683,-14.4291,-13.0026,-23.0858,-19.1546,-14.8198,-10.797,-15.7748,-20.8917,-22.4942,-4.7545,-2.9765,-11.1531,-10.1839,-10.3518,-19.7146,-8.0393,-23.0453,-11.5139,-22.8114,-20.7206,-10.5719,-9.5774,-5.3876,-4.6954,-4.7608,-19.1772,-12.0677,-15.3419,-8.9901,6.3134,-11.6786,-8.3611,-9.657,-16.4827,-16.3136,-11.8399,-6.4126,-15.1029,-17.4845,12.3678,-8.1233,-11.3708,-14.8704,3.3104,-15.0721,-15.7728,-18.2927,-7.9924,2.1913,0.0,-9.7471,-9.3915,-9.4555,-19.75,-15.885,2.7027,-15.7429,-7.2615,-23.8095,-99.99
1933-08-01,0.0,-99.99,4.8387,3.1441,-99.99,7.7319,13.1337,4.7898,3.3228,-5.5699,-99.99,-99.99,16.4786,-16.129,28.972,2.5645,2.7201,7.4016,1.0326,4.4759,2.6465,13.4259,12.619,14.939,8.7063,10.0659,13.2302,0.8679,2.963,6.8434,-17.3913,14.2352,5.9541,12.0967,10.2097,13.5769,9.8144,4.3748,9.61,10.3556,10.582,12.248,26.8029,13.0436,10.3657,13.6097,9.0971,13.3442,22.266,13.8227,15.0802,11.6679,38.4207,15.1158,22.0866,12.3027,18.0366,10.6157,17.4683,12.8422,14.1817,18.7145,9.5515,15.3505,9.876,24.5604,14.7121,13.26,28.298,11.5091,12.7592,19.6508,29.2966,19.9426,11.9527,13.6974,17.5446,22.6052,20.9413,20.6667,15.0968,13.0648,13.0597,10.0066,16.0055,19.9773,19.0299,19.1393,25.5235,12.0,8.2878,7.3484,14.741,21.8047,16.0161,14.2857,15.1391,14.2103,26.5625,-99.99
1933-09-01,-16.6667,-99.99,-2.2143,-16.6636,-99.99,-21.6425,-7.9914,-21.8577,-21.0287,-23.7247,-99.99,-99.99,-13.3261,-19.2308,-13.0435,-19.3918,-20.043,-19.3153,-11.2701,-23.7017,-8.1776,-14.5859,-33.6978,-4.8163,-21.3907,-15.5911,-14.4238,7.3702,-24.4209,-26.1941,34.2105,-7.4589,-12.1223,-17.1753,-17.3202,-17.3251,-14.9275,-16.3356,-21.1442,-30.0438,-12.9067,-5.2376,-2.0102,-0.6975,-14.3191,-12.1406,-17.811,0.9778,-26.8596,-31.519,-18.1712,-11.8818,-14.4365,-10.3837,-11.6027,-17.1906,-17.1866,-20.6251,-19.1279,-36.7963,-6.2036,-4.969,-13.1975,-10.1514,-21.8962,-19.0555,-24.2506,-20.161,-17.8106,-26.1145,-3.7105,-13.0453,-14.3736,-10.091,-13.11,-21.4097,-5.9909,-7.8976,-19.3479,-29.6958,-6.0466,-15.315,-11.3098,-4.9569,-8.8847,-6.5172,-24.6082,-14.2377,-26.9709,-32.1429,-8.4595,-11.6337,-8.6651,-12.0596,-11.8192,-23.0263,-19.8472,-17.2912,-25.9259,-99.99
1933-10-01,-12.0,-99.99,-14.7843,-17.4526,-99.99,-13.944,0.7288,-14.4668,-1.8805,-12.8415,-99.99,-99.99,-18.0609,0.0,-6.6667,-3.7336,-12.4874,-11.6149,-17.8871,-15.733,-18.8174,-10.6161,6.8364,-9.4207,-11.1379,-17.9863,-14.7435,-5.013,-14.0717,-11.2646,-11.7647,-8.8087,-11.9893,-10.0908,-14.4396,-8.8015,-11.2118,-17.4521,-21.0136,3.3424,-5.5262,-5.7952,-5.2611,-11.5481,-9.6447,-18.8134,-15.3667,-27.7502,-7.0378,-13.9246,-7.4795,-10.9084,-8.9025,-8.7521,-12.7872,-12.5057,-5.1313,-13.9623,-16.1858,-14.7865,-7.0214,8.4278,-9.5708,-10.8657,-7.7182,-12.0357,-2.6134,-19.1598,-15.0692,-28.553,-9.5829,-6.0427,-8.2484,-5.3289,-10.7663,-9.3603,-13.8095,-19.7303,-22.3508,-18.2837,-4.9921,-6.3091,-6.5015,-6.579,-9.6986,-11.8313,-23.0769,-14.7153,-20.2702,-14.4737,-6.7499,-6.5536,-6.2056,-7.5456,-10.2823,-14.5299,-16.957,-18.0968,-20.0,-99.99
1933-11-01,0.0,-99.99,-1.3171,11.4889,-99.99,-8.9384,2.6568,18.2735,4.2575,-4.291,-99.99,-99.99,5.4281,-4.7619,3.5714,-1.1667,1.7328,26.8297,13.4206,-0.978,-7.0184,-4.262,-10.5991,6.6391,-1.4744,10.0639,10.3585,-2.4753,7.9987,-8.43,2.2222,7.6456,3.5838,19.7879,1.7332,7.9812,14.3352,8.751,16.3942,-0.9217,9.7657,7.8068,1.2518,4.4869,6.1694,13.1929,-4.9323,9.5981,4.1114,5.9503,11.0553,-0.3894,-0.2922,10.9057,11.7946,3.4238,11.4049,3.1895,14.0141,20.0,5.4437,7.4928,10.6898,9.1797,2.8959,16.8679,9.0448,6.4571,0.5796,5.3571,4.8672,8.3853,19.4634,10.4764,10.0125,2.661,5.2955,17.3308,22.3512,13.2696,5.6512,8.5258,9.0718,10.2671,5.8692,8.7021,10.2703,13.9925,12.8184,11.5385,8.9061,7.8129,8.5156,9.8333,13.1792,9.0,14.1752,16.257,2.7778,-99.99
1933-12-01,-36.3636,-99.99,-2.5,3.5383,-99.99,-9.1355,-3.9735,7.0119,7.204,-2.315,-99.99,-99.99,-3.09,-25.0,-16.3793,-6.4361,-3.2016,5.3801,9.4062,-8.3066,9.6942,-4.4164,29.1209,5.1661,7.2258,16.4597,-0.9265,-1.3697,-5.0672,4.1298,6.5217,11.7022,10.5183,-1.945,10.3624,-1.3267,-6.2043,-5.2036,-9.619,-1.5552,-4.5909,-2.6326,7.0594,4.4286,9.5613,5.4117,0.2203,-2.1728,8.9233,-4.3085,-0.5666,5.5343,5.0039,-0.7571,3.6036,6.3,2.566,3.289,11.2796,-8.7726,3.4875,2.1122,-0.993,0.0363,11.4225,4.8666,-2.8317,2.7491,6.2442,15.6322,-5.4845,5.6607,4.8767,9.7781,5.7127,4.9268,-0.8443,-4.7022,13.0005,8.7466,-0.9867,3.5078,5.7492,-4.2353,3.4696,-0.6932,8.3333,0.8993,8.8457,8.2759,-0.6391,2.7191,6.2507,-2.0052,-2.4407,10.0917,11.265,1.9043,6.7568,-99.99
