Date,Asset_1,Asset_2,Asset_3,Asset_4,Asset_5,Asset_6,Asset_7,Asset_8,Asset_9,Asset_10,Asset_11,Asset_12,Asset_13,Asset_14,Asset_15,Asset_16,Asset_17,Asset_18,Asset_19,Asset_20,Asset_21,Asset_22,Asset_23,Asset_24,Asset_25,Asset_26,Asset_27,Asset_28,Asset_29,Asset_30,Asset_31,Asset_32,Asset_33,Asset_34,Asset_35,Asset_36,Asset_37,Asset_38,Asset_39,Asset_40,Asset_41,Asset_42,Asset_43,Asset_44,Asset_45,Asset_46,Asset_47,Asset_48,Asset_49,Asset_50,Asset_51,Asset_52,Asset_53,Asset_54,Asset_55,Asset_56,Asset_57,Asset_58,Asset_59,Asset_60,Asset_61,Asset_62,Asset_63,Asset_64,Asset_65,Asset_66,Asset_67,Asset_68,Asset_69,Asset_70,Asset_71,Asset_72,Asset_73,Asset_74,Asset_75,Asset_76,Asset_77,Asset_78,Asset_79,Asset_80,Asset_81,Asset_82,Asset_83,Asset_84,Asset_85,Asset_86,Asset_87,Asset_88,Asset_89,Asset_90,Asset_91,Asset_92,Asset_93,Asset_94,Asset_95
1963-07-01,-16.282598415709195,-12.941818272916219,-35.5752659854127,-56.13124889263195,-12.606396273679994,-1.7197968795847294,-2.160962108757938,-2.503427990238412,-2.8408055222555855,-2.196458958268145,-0.6645361609158968,-0.5043894003571763,-2.0254417607370896,-1.2268034317260108,-1.8129242224268365,-1.2947480096197723,-1.716549163057927,-1.2754252329820306,-2.2873763391896436,-1.680236652438579,-1.9099656443061797,-1.3885931485940486,-2.507158491578034,-2.8132809169082513,-2.5997934572140156,-1.307682508191456,-2.9991720375906454,-3.2164869099661257,-2.0040983658793032,-2.4389335772456424,-1.5683527495555132,-2.3393085238302076,0.45221827601621095,-1.6157254103196521,-2.402768143220422,-2.7664398353906123,-3.289576522040932,-2.279089471306203,-2.660541314672859,-0.5906907922963852,-2.3983698710383403,-1.748084562985691,-2.701268082073396,-2.2267272520570427,-2.416156691043606,-1.4237622716985032,-2.818176312134176,-2.2009783236972313,-1.861764897168046,-2.568069041436023,-1.262616151728762,-3.212160373905737,-3.07368505660119,-2.4475511466282907,-3.5342522479633893,-2.1997942226974807,-3.2257433979523156,-3.6626225293558052,-2.612407763075781,-1.5863846175549559,-1.7949938275845407,-2.1187463728256537,-1.7326702636941824,-2.7442968004857815,-2.0436405602277437,-2.3240288019802766,-2.676838401670996,-3.9207662833421644,-1.445020968089031,-1.9081462380574046,-2.5354977183715657,-2.7648867267346438,-3.3226366852191296,-3.007917309839773,-3.834590397199747,-2.761680067589536,-1.773271046403892,-1.5126640876782724,-2.21082376701173,-1.47433767402945,-2.2319434725721368,-3.2014219914466664,-1.897243806175991,-2.340169688023474,-1.551336732683132,-2.4534921581193316,-1.4445111041012364,-1.4822811938299125,-2.4545138036991876,-1.5288561085483439,-2.1896645795405814,-1.1451911615447656,-0.9727363112124942,-1.663997762510593,-0.5698327469466442
1963-08-01,4.154222135176021,-1.1925075629180966,-3.0280338648756033,-2.8937087090865585,-4.419018193812061,-0.046080881039182266,0.048363855183941463,0.8366645158582984,1.381054184351981,1.4124716581599754,1.0157031522694993,2.0603719255604607,0.663226337005516,-0.305610120544799,0.5034662072885456,-0.16923491138799343,0.27426261147501774,0.3093475130108149,0.3467881161296543,1.4018079397796337,0.41495437243609323,1.2939473163148252,-0.1695868867636781,1.2035751159315793,1.4222195826355097,0.1037060771466381,1.5031844171958628,1.3123446988940497,1.6114790806994563,3.034950560468016,2.9197417966321626,1.2330574561450474,0.8144492658264876,2.770572425832489,2.576328620847309,0.894442595875851,1.2100514688274737,1.4513958378844996,1.5376043928159284,3.462500832592952,1.35511748405704,1.6514163406493683,1.4066087573399793,1.9223063581387636,2.442112665739934,2.9696113132779725,1.7185683986786835,2.0343305967772065,1.5624028094681544,1.6996239498414214,2.120716969911534,0.9789482813749241,1.4669233645456796,2.104413344831311,1.2318256653212778,1.5886789827135537,1.2339345880814196,1.540139803366328,1.1370559047229434,1.43036544563894,1.7533990592823678,2.3180102219198266,0.8476237211766938,1.3361665957513436,2.232995231386608,3.2600390472857153,2.1573114312050956,3.9857773476005054,-0.12391342813023801,2.1093511716585303,1.1229437107121067,2.4549473565060054,1.6250011134152638,2.4238101063543187,1.6774372269118474,1.4231595900892473,3.8735143891261297,0.8390735184643026,2.73897239730504,2.3784137209149967,2.828744447610813,2.107315629994825,1.5458739142546942,2.175551550360158,1.0438157600452869,3.368982835445259,3.0236995454765583,2.7683741535848334,2.5011986366848955,2.2867155073316967,1.8989807505534742,1.3978719824371453,1.6813452731332006,3.211787592673095,2.4823378883112923
1963-09-01,0.9910314707961285,1.0757619030263095,0.7065600814692617,0.9695290183259879,0.7593716825162841,-1.21308921726883,-0.09121152395090933,-1.567041599916182,-1.8912582479253743,-0.6285685202086575,-1.6964969294306362,-1.2578250835548856,-0.3688557971650331,-1.0289262835804425,-0.6026901406364994,-1.4506981526535452,-1.2076919452776822,-1.6541475376571875,-0.08582369598054694,-0.5198932006482603,-1.2167904347597374,-2.2645675611003333,-1.5992916281185392,-2.1083525702988797,-1.079746510817708,-1.1497899404524161,0.3933848758636255,-1.4633259008796051,-1.9989625786735132,-1.120403750932903,-1.5839449023470167,-1.798771311756391,-0.6811201619315259,-0.01471913131578277,-0.7257294623349637,-0.6552502380336922,-1.4235457904857172,-1.8562825507728271,-1.5496564074924786,-1.6584740538454343,-2.0091905734630977,-0.9127652983404156,-1.6028149941430572,-0.6971794713221634,-0.5103648485995924,-0.847772489133252,-0.6182145016882891,-2.123248498644394,-0.4706405583083385,-0.6153034909029115,-2.7630543696468006,-1.3819124656877764,-0.9294020560282579,-1.9764943353182312,-0.06448888702909733,-1.2798166880944553,0.5780054752374091,-1.085480449367626,-2.335064294726088,-1.4014543491564913,-2.034651521597568,-1.4919698359401694,-1.0268633869254873,-2.47501530541252,-1.9238006578413718,-1.3483023170710255,-1.3782469961434511,-2.8094908013312936,-0.38610008390335654,-1.983638135583084,-0.7884615393672717,-1.9264101619514693,-0.6007305469503186,-1.2461308020509452,-0.946267849004077,-1.1904413511087593,-3.6340507466628833,-2.259141708613145,-1.0846384100856432,-1.2977224416736721,-1.3986309147113476,-2.1506086529406723,-1.3505787421396513,-1.586942880194885,0.48379753065661435,-2.078094904286515,-2.6880468665324555,-1.531987263327116,-0.7129128957510079,-1.827543078044298,-0.08248513086335912,-1.818019059675531,-0.9412627604915044,-1.6360515182520963,-0.7731083571001908
1963-10-01,-0.2326867026935103,0.2642676694744617,-0.05449206234291478,-0.23731764329597035,-0.06921930865148354,-1.3338602654193406,-0.27034340851568484,0.355772108341731,-0.424789010467817,-0.26929938020911026,-0.5975611560969211,0.4168655186704781,-0.5342837680607712,-2.157810042069561,0.34946612588804316,0.41551852504052955,-1.4518696482369209,-0.790994813822172,1.7940862362160586,0.3227291237968642,-0.6907207919092537,0.1805051613088033,0.39470240459580297,1.6643918202279087,0.536760675197855,-0.16887285578507197,1.329196890366945,0.9396922235015899,-0.09410886426182456,0.6875233524407944,1.0890444074910546,-0.3968341048226959,1.6091117327563638,1.0364925600643031,1.3097307238850535,-0.002408740558354428,-0.9551802826639537,0.5935232649516504,1.0839570550659123,1.851671937479359,-0.5464112321336435,0.7985061858950736,-0.823143172444951,-0.7809949743700536,0.4168878790048166,-0.2534645031120778,0.7355860091112773,0.5764786039623254,-0.3177435917067687,0.9338231803828996,0.8382447729047392,1.340219291103453,0.19700118001358047,-0.42823393256934267,-0.4293624642991874,2.3605722749518003,-0.09780253789237653,0.5477439450930008,-0.15755077320033078,-1.4415799757951728,0.1702163809006863,-0.9072139046342856,-1.2041822844649772,0.15748042809003585,2.0730833868826974,0.7927458655654513,-0.2993859534460516,2.6533595758910917,0.09902577964246663,-0.048728877123446694,-1.6110465264817933,0.04353255834942227,-0.04777646783546791,-0.33335161997765983,1.3447088553483482,0.43276851410293576,3.7319252076533234,1.907568739911069,-1.4147233025693489,0.9949543602242812,0.7374362780381333,-0.6788629619439801,-0.26962114917258445,0.06094150661177064,-0.8927731212089632,2.9127467953955626,0.11494992871360218,-0.2442267282491517,1.5349189927684714,4.144226034491078,0.5659586583628269,0.5511275527395283,-1.1707433623564707,0.3596052480584483,-0.9516783044572278
1963-11-01,0.42590558578873533,0.04496499063046403,-0.2432420479663582,0.22976885075060194,0.15684037338868798,-1.040283953181362,-1.2486204216006729,-1.0217806015054085,-1.1715079663990406,-1.2144971068511115,-1.9057767068087617,-0.6594527152909607,-1.8455788962042414,-1.7644185620081516,-1.1031496702913106,-1.2238432902450351,-0.49624528042927607,-0.9561393010667741,-0.22682612615952275,-0.9209351636759802,-1.739795392233101,-2.334741559712486,-1.5881783536113951,-0.35729098345786664,-1.3219480683358162,0.5419490001133141,0.799962166622429,-0.6943468791866995,-0.7570677555006355,-0.22372072196117912,-2.1446702414619523,-1.1486081100645493,-0.47005779167424694,-1.9177501101269285,-0.9407275011822824,-0.9684134506955903,-1.980091129238229,-0.2688705235101679,-0.4014623562464397,-0.6665020439007511,-1.18113346735641,-0.6451615956399281,-1.3493604496057592,-1.004111882263499,-2.4402003020954677,-0.49018166585801487,-1.5236389434833943,-0.3234611213896032,-0.385179409715936,-0.8461287413431127,-1.1870704403311043,-2.201143586730022,-0.5138945622339629,-1.3949739164419133,-0.708586517653922,-0.975573005833617,-1.480506688711104,-0.27990544055071614,-0.9570311451505145,-2.181097365181354,-0.9542391817126554,-1.4283141670007347,-1.0665064919524236,-0.31266777686534764,-1.991815865191722,0.1554628431352784,-0.7075012654890847,2.7067437421560414,2.573977065877639,-0.6527202072569088,-0.389128731586772,0.17200830770949369,-1.471580081911712,-1.1605231974186105,-0.2290709650117918,-2.803875163857842,0.7463995027140621,-0.3396675134741772,1.3659627334531352,-0.5643201746767014,-0.3434873367592367,-0.829444802559103,-0.8000597537868184,-1.1241205380116808,-1.0180479871465973,-1.687050181909669,0.35299972217334274,1.8772938258784528,-0.2723869015961951,-2.6529171807114893,1.0643834128806478,-1.0333593796560647,-1.942699119554505,-0.3966646921175698,-1.4794181875083479
1963-12-01,-0.7249624717942056,0.15110865473477222,-0.44901567865752706,-0.179548863684756,-0.2599284755292424,-0.7187442948935404,-1.9717673945670164,-1.4162883878508832,-0.8364812915110678,-1.6612320946013746,-1.3280193437659547,-0.019329748868952286,-0.2974305427347136,-0.8568885978831746,-0.8605381003763991,-0.08426713926605109,-1.3713599313030904,-0.2054916305223653,-0.6718701720356037,-0.5726371841245604,-0.33756962775069127,-0.6754796547729448,-0.2411559572732005,-1.2529918357381842,-0.7120961538031437,-0.30467565613265957,-0.40652080237078175,-0.44309282827297325,-0.05830295970533205,-0.15093468282664452,0.6868982996534284,-1.7653308149634213,0.8206578094620391,-1.8867358383296777,0.6458321382207645,0.0065748949706678226,0.06110904272332679,0.40814833556045993,-0.5973518133907216,-0.8479885708581812,0.2686690274830419,0.44840231481086634,0.8072425497794058,-0.5047249620027988,0.0863791357703697,0.7486170327613041,0.6739134160804185,-0.07543298884441568,0.041690543257673275,-0.14935797650640817,-0.48259295168585936,-0.9058307165264832,0.7964196235379714,-0.034408238951210174,-0.7864242480553719,-0.5422996415135583,0.5586398991375273,-0.16904756346698913,-0.9751187203112986,-0.007139887148702457,-1.5696858295502047,0.8281285753126438,0.7289395044627777,-0.2858429766891913,0.9154090451062027,0.5823790413487793,0.588580394070591,1.6510811979206368,1.5049312288024057,-0.6959013372163972,-0.21972301038737255,-0.12662899765247487,0.3287018938688948,0.13278193685046183,0.0281475565883754,1.4533036577779908,0.8254776900060321,1.4345486295629781,2.699284356332992,0.020171158382729617,-0.37805800369824005,0.6426486081212394,0.7141420694890053,0.7912188706317331,0.21243203497531704,1.1780420768128683,1.4458188347154994,1.2388633662876327,1.2226279932540998,0.9875943765161834,0.17834414330957193,2.0069432925783164,1.5430438037708594,-1.1118437580308151,2.0601728684298046
1964-01-01,0.9961426928634758,0.034417342114492516,0.317571292323324,-0.13003879862615997,-0.09182569242040914,1.3504049951587451,1.611435045916879,0.9619293179868627,2.1386784933843943,1.50532423328029,1.0025690309832247,-1.06794709334537,0.5156963223266811,-0.002661564154125699,1.1977606282798456,1.063762645507634,0.5913353602924527,1.4409595603132284,0.7341155641908765,0.8279945437121954,-1.6566060188145526,-2.094961798838219,-0.39322897909741344,1.2681762734408324,1.5851485032183223,2.0406307039666114,0.09352111413233107,-0.50283661308802,1.7811244821360495,1.3987767440629093,-0.17952118962026126,-1.0887174968243214,-3.1601970424721673,-0.2590718408123985,-0.19011639124903784,1.2132516562247049,0.9810059566434145,-0.8263087119161732,-0.03381418811253754,0.920781430368953,0.13020742615829017,1.4144381418905176,0.7759496184749533,-0.32988632863352474,0.8325382853440704,0.15894396254564547,-0.06687269378537812,2.2213527793887518,0.9125902097653377,0.6351480493397622,0.5806909307426735,-2.560714197508055,-0.20947679516747209,-0.73278552802953,0.21654026042637028,2.0842899949272438,0.21564765790815324,1.957720074435462,0.8441583367390295,0.07634085648828191,-1.3844988632890107,-0.6816461712124292,-0.05174524285388595,-0.2650786173204808,-0.1272017552366226,1.003395903654706,-0.8560145590485871,0.8840455820758699,1.1907135749651667,-0.9475898367520446,0.1960796672356374,0.815973484722239,0.3496501709495552,-1.2241536499626566,0.8473093621173227,-0.651848758153025,3.6823765104965074,0.2128822349003152,0.8832436573532247,0.05206792033737905,0.4573793942452776,-0.14484465342926736,-0.7361478352079504,0.009246014291627642,-1.2120924956374621,1.654507811608815,-0.9927673918222952,1.0030487187975414,1.5111556997585212,0.6430078420106965,0.9102728159327468,2.2578747699161466,1.4391556614127337,-1.210443654064545,0.13638641225146902
1964-02-01,-0.16154301074226188,-0.23059325582042065,-0.387713220532182,-0.06524281903380941,-0.12031736602508014,0.06747893378124402,0.6176927455978444,-0.08476572621452724,0.8886455221222114,0.546126611130682,0.8553096612132708,0.704969076906994,0.39755024580925613,0.912978164234332,0.6548281751094301,-0.09301704775401229,-0.8840241900678376,-1.3600181045203203,2.12817939533868,1.020433358217029,-0.24696444808977222,0.4396305244128253,1.007131818004941,-0.19624497083323544,0.7630821219470144,1.3017620907858614,-0.6322901019866478,1.418125858495091,2.724166069907303,0.33683524215313865,0.031605995483515996,0.5228706214999419,-0.34996098743109766,0.5351428401477466,0.4072284133922745,0.24433646037060647,0.8738699725187259,0.05783774789545371,1.8531747874171407,2.2646699727012582,-0.22544082224916542,-0.28151194310374256,0.806206894798431,0.4736792695943226,1.3049888973751331,-0.447231959727191,0.8051721294964835,1.5734521673120792,0.6265820145824599,0.7983181477509915,0.5134504211977127,-1.3866488053358268,-0.2694733410747332,1.5428637591582668,0.6421571527493976,0.049438453924664255,0.3605544199773982,1.834397757992268,0.3027890605345382,3.5428728734098023,0.2200112607588378,0.9136159654274741,-0.010679558246155152,0.39161537011849207,1.6288290978586557,0.3272382204157352,1.947083600365328,1.3863038761774606,-0.21611113192947476,1.0202549367816867,-0.1783536739212329,0.829619411571433,-0.22081877615500345,0.6761828766113319,0.8433271096818882,0.615348016644374,5.1247592088359575,1.2922067787375937,1.6324199930076613,0.38082194069313785,0.5709951556080455,0.31327480818235065,0.24199915728972954,0.21768767586569096,-0.4921149646992433,1.1541752186686969,0.5582944551591409,0.7408102256716808,0.6055776386867616,-0.010980884523401766,-0.5243943411217558,-0.1338316810023536,-0.003789979265512183,0.7978265036812454,1.563965756507122
1964-03-01,-0.02901257965662218,-0.6646029720805482,-0.4079989324029192,-0.41422737300631357,-0.3277580799458496,0.04966730323837544,1.2850273631357094,1.1888236994845316,-0.09267235465334048,0.23844501940433904,-0.3692666579353128,0.11997244329392834,-0.18944865658195445,0.26769474532178633,0.8184704729908253,-0.2259906158303214,0.9401699181600598,0.33035773131201046,1.7643058134850136,0.19483156865388615,0.2781548893842255,0.49235426540997485,0.6986140334423612,0.40645120053661177,1.2630201246839203,0.5721347992435314,2.0715974727278246,1.1938158327822779,2.2708545202429,2.763580273699671,0.7921255657814169,0.2703498996602297,-0.9998981452022023,2.7434714723949667,0.14710426336487206,1.6645017689518,1.9797323344991091,2.6193784207483093,1.350207922117889,0.6355439101875543,-1.1538308457785136,-0.07871423178474832,0.4975126348221263,0.752013071821135,-0.6157145941982748,1.3219947373440426,1.9558038563914109,1.8936772684692813,2.2278459454189616,2.0451783945121527,-0.08784202118653892,-1.0518532028724845,0.2504958716527638,1.234787138877293,-0.18954548270414392,3.1065827153663634,1.9199193119559363,2.1388315612089315,1.1819649958256235,3.5838785143522274,-1.8893698270782955,-0.05494299875878024,-0.0976093082056788,0.6889989267752511,3.1574882111913407,3.8042305947771626,0.8059848692208277,3.234085552177345,-0.5446061080886848,0.793222794789764,0.8590506413099552,0.6534857847854394,1.7295395917053307,0.181072118289359,1.8790817484381503,1.2891302079604052,4.468993743034468,-0.15519911304513553,-0.33217461060046505,-0.08386695451237593,-0.9007358238037484,0.36556676613567396,2.027603914437801,0.1213332962116609,0.7750608771588734,1.2428237410565708,1.688694868125359,0.9601811631151431,0.03366089479330187,0.34056867622202414,-0.6431319812640555,0.18995110116864997,2.324348106819609,0.9598922576959474,0.4570359955393739
1964-04-01,0.16386779317990435,0.33787120525798015,0.2752673742431203,0.29841222105450177,0.1096213169483136,-0.48231914810926035,-1.0783031082396761,-1.324648382296688,-0.4489755784831741,-0.5200369749071635,-0.30838972034917334,-2.1483566963384293,1.584413875645227,0.845624147926505,-0.8241330202689333,0.0303941480058114,-0.6364673623575957,-0.577498601723817,-1.4391262549877735,-1.0408778004080772,-1.3503754349330062,-1.529403857762332,-0.8198199348630321,-0.8585489835614565,0.09688969170416137,-1.5595473737111156,-1.7711023244333541,-1.3406036942269095,-2.0762585588718254,-0.5047801663649539,0.46371580873148904,-0.8383117155889006,-3.0884793670970656,-2.7138975424135574,0.8067342471228408,-0.36672834957487477,-0.6347590369696596,-1.3721196700739657,-1.2723885602714629,0.57779673782277,-1.8758484945688103,-0.6355932073588197,-0.8684108451941391,-1.8033561588179554,0.6774647800934878,0.25238722045644224,-0.9457193652855842,-2.077135041301641,-1.416315441655079,-1.0527033538518829,-1.0321586179097384,-0.2649408438851147,0.16261616221611389,-1.647798451888381,0.21199674408603203,-2.0590765392871453,0.13134588722387963,-0.8697638489812911,-1.1342553623686438,0.5711746023653652,-2.6363860397386576,-1.3372332187662215,-0.480221365344734,-0.4838420646834984,-1.1100089148635341,4.201457453958615,0.6999028345173596,-2.522228337225334,-1.5595937302314071,-1.5749684092668714,-1.189112025991794,-0.14922330411170012,-0.20215662432937342,-0.23066320316831354,-0.8655745227638011,0.2790807130787559,-3.812717603475042,-2.6476973827089907,-0.5991554631433895,-0.4951755222373738,-0.8349667391580897,0.9948231636607412,-0.6821857246594558,-0.6486744317901562,-0.46532104168727517,-1.7919405769044012,-1.9016487297406721,-2.6396820932005194,-1.2775374642855732,1.3685469900294678,0.226518202813714,0.5553136087192595,0.3255806853052869,-0.19144102946134245,1.4171400997518944
