Date,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95
1963-07-01,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
1963-08-01,-0.9091128296376829,3.1080745623351995,1.800214601120391,-1.8694893497569443,-0.09614358492407432,0.037835001838881485,0.11965624397650407,0.8804224345133477,1.144925020947117,1.4461701643801972,2.223310906649942,3.6890167498415676,0.6728547493112418,-0.4831849571291234,0.7619145151348188,-0.23211687838572906,0.6632632132758641,0.9140955550006239,0.3973907863110682,1.3408365335691996,0.3755539111313981,2.0949028622663204,-0.08197883214891419,0.8184141637926787,1.1940131248677188,0.4525405569602734,1.0703921573362731,0.806088522681455,1.7483684900923528,1.9998352751818207,3.57214633509142,0.9984102688616718,0.5493094441808821,3.671160676648933,2.4874714010445955,0.7185096118263651,0.7561500719217755,1.5240357654733983,1.0839714460074574,5.168274070426459,0.91770515380805,2.1864494579262415,1.0081846649408386,1.9755180126707261,2.267481977159848,4.037963388928975,1.3084210569435395,2.3462397282448486,2.1446129290544222,1.0063122399933286,3.266431488143657,0.5469648415803707,0.9111654341599161,2.081012123265738,0.6833883880365716,2.2454944619382133,0.7450585622854731,0.7495612446524111,0.7794410644670847,1.6725509554057498,2.008810268181365,2.94783865924181,2.162004125405951,1.0337740004741296,2.2751649472821804,3.401685033043901,1.7178240758994583,1.8994907900417861,-0.11378016483230546,2.5432259079293984,1.1370887568721364,2.0514895299224896,0.9585478922890873,1.6221253016550647,0.7905039886645056,1.0472041242503747,5.000131051772499,1.4589624941146397,1.8220192667643111,5.19984634164299,4.020890122585632,1.4561510805083562,2.68867733530003,2.430782412319805,2.650536680777859,3.2748243505033967,4.854625978143791,3.005878677244276,2.720313079666471,3.684950946785192,3.7248701230627175,2.098883187941608,2.598700471729743,5.63793911633686,3.3577786405400016
1963-09-01,1.4486378773894413,-2.5678692911812075,0.21093784713931366,0.6514970814692728,0.12372186747248134,-1.8953925063053858,-0.12664141171633428,-1.5169688109239048,-1.487277410111094,-0.6149047128300691,-2.546474568187126,-1.5379312469406965,-0.36661441895538804,-1.5352201096613756,-0.7509020178976097,-2.5399225366812406,-1.937949772568089,-2.9769129897752022,-0.11882945705637545,-0.4884418367503328,-1.0025303206360434,-2.795504937292991,-1.21681589339524,-1.3961946230319922,-0.8706045008834511,-2.259525181721363,0.23447771387269792,-0.8933084671979568,-1.7995296762373723,-0.6832341188190172,-1.5033620778289951,-1.381402538900887,-0.4625970245183337,-0.048821695410658505,-0.6082161084056367,-0.5100180751400204,-0.8761821853347086,-1.697426298809125,-1.0546758591436718,-1.186536957911004,-1.3517445783638602,-0.9975035618658212,-1.1162372059475623,-0.6590307272585452,-0.41749129382237,-0.7203661145315858,-0.4717441868829233,-1.97410465959818,-0.5587737911998361,-0.3799001689374296,-2.8195339602463134,-0.7908719972273333,-0.5883496294519588,-1.5886012748289773,-0.06358339965695416,-1.4065666298425141,0.3203481829209248,-0.5534124226651245,-1.5645051189301713,-1.4690279486103315,-1.9395721660700216,-1.450951409181434,-1.904299358603639,-1.8082194188339458,-1.4784722361283198,-1.0357470488215867,-0.9992800996071071,-1.2596736255367442,-0.6107286828187874,-1.930536174049912,-0.7772746233364383,-1.4681014430687067,-0.378702773457572,-0.8102767400803166,-0.4867690094844051,-0.8663953011917774,-2.453958991186176,-2.9368770394646475,-0.6871883390560267,-1.508072663610998,-1.3597799640740484,-1.4453045755165694,-1.7271358824830765,-1.4043297601406826,0.6835789974725642,-1.5634569534937304,-2.322920235109238,-1.0912773544977916,-0.6806250108969087,-1.8866908890849259,-0.19366971589874168,-2.110390606214938,-1.1960197898330343,-1.7135890176808697,-0.7659412691268414
1963-10-01,-0.7045066912999303,2.163110264733969,0.3920420618690833,-0.6876737804813421,0.8833048800246895,-1.7024918515719272,-0.2254266120163877,0.3382568590706039,-0.2937836371786404,-0.22613782971892296,-0.6876022983269889,0.45298546694081765,-0.4641829768661314,-2.5863450607284224,0.39242177980556564,0.5894108338112328,-1.8600349375098144,-1.062273580041402,1.6868750686962295,0.31791722684659257,-0.5290255887978018,0.1914579460198393,0.303215951126138,1.0796505157475575,0.42736341577388753,-0.22185385033426364,0.9416584232688711,0.5782711643166485,-0.05827200743783336,0.4366149738153168,0.9628457071022675,-0.27331257359847383,1.0719675935094801,0.8569886859016008,1.0391942285327116,0.01601951384362782,-0.5576909757212218,0.5001262494407541,0.7228940460156564,1.3033394711928463,-0.34598233616700835,0.7887335662587661,-0.5378838572649339,-0.6600831517096573,0.3363134731252312,-0.17358226553693526,0.5440244585546794,0.4837226139279944,-0.31787493151630075,0.5905181511873913,0.6773345359820585,0.7884649392935186,0.1368583990160117,-0.2879671235293627,-0.2308212250877892,2.2527806658310743,-0.04760130004993298,0.29586027972295137,-0.08872132774691478,-1.3676940117613972,0.15647860880900366,-0.7737932111799346,-1.7456686351554271,0.12147023116616722,1.434753059997225,0.5977499430683199,-0.19405457294944617,1.2927908142877336,0.15060703759149777,-0.02372828733431806,-1.4630321385255087,0.05102573668440977,-0.012935398956884388,-0.19606328245450425,0.7356835983845416,0.324132046651675,2.096702446736035,1.8513315221619644,-0.9013724049711266,1.0360117501015491,0.6823881249319214,-0.41790729247876063,-0.25878802148484487,0.07107629549121684,-1.2141581552019067,2.0755493269488436,0.10069014549155267,-0.15306100454219917,1.3822106016427762,3.5988859888203,0.7683616249620637,0.5651205783939729,-1.2920998374342851,0.36123238971288657,-0.8550990937772172
1963-11-01,0.25793851005778773,-2.0998858123531123,-1.294594821732308,-2.0087494149283027,-1.1969316730732737,-1.287817179622711,-1.1497627249497122,-0.9761565559297435,-0.9359632792232835,-1.1491691878501142,-2.0944428398932993,-0.6942213767448498,-1.66943499364948,-1.8349874027530637,-1.162413838427719,-1.572951184997762,-0.6494135185077177,-1.2622587075536964,-0.2514770684708605,-0.9632854355425485,-1.3627325160862083,-2.2404898453084283,-1.22534691722271,-0.27077704061806807,-1.0661624818680382,0.6419769070827094,0.5049499156813314,-0.472382921886435,-0.6269031464318305,-0.17581193771306824,-1.8491997193590348,-0.8732857230562499,-0.3493893372784046,-1.5138545658780242,-0.7697719515670273,-0.7494679495993783,-1.2606535288728942,-0.2727155155133869,-0.3069838854863295,-0.47853277982207204,-0.8256809958693051,-0.6422057633890726,-0.9545140129506253,-0.9143036962066173,-1.9517693610879927,-0.4285555736818991,-1.1552358774303308,-0.3197175831026519,-0.47262189177858943,-0.5753805352366407,-0.9700897796566835,-1.3653578473151382,-0.3766138748161437,-1.0952026426080257,-0.4749351467123291,-0.8664241288625899,-1.0776680000067678,-0.1962949451277136,-0.6680712442872955,-2.017478440844835,-0.8315705159036583,-1.3037173541370521,-1.502358844457394,-0.2675744800426779,-1.3310605365109027,0.05470592589551369,-0.5877460194712285,1.3445486106411575,2.9527427902201167,-0.6318721656477085,-0.4160839887737018,0.06436488392255038,-1.0044476156020785,-0.8193841885935584,-0.17856179106682346,-2.126559094518902,0.33879519310115086,-0.3452196474640199,0.8715533786051127,-0.6223777835695815,-0.3859666134050015,-0.6157918298429942,-0.9076529111928304,-0.9643090183233037,-1.4001291711194774,-1.1435575134288931,0.19951043628028317,1.2998654102254799,-0.30759963967924986,-1.7616700148115403,1.1921661643873134,-0.9916456161572221,-2.186288125937473,-0.43707200755575787,-1.401334445972367
1963-12-01,-1.8398302204792492,-0.2997696324016136,-1.0835735373485673,-0.910876500570588,-1.6603202670986077,-0.8227536096804354,-1.655240696645734,-1.2813714663594578,-0.6622414730197115,-1.483864628523296,-1.286850890779906,-0.044106483011232676,-0.27573518373196776,-0.81732546138226,-0.8396349024024182,-0.14440191320735682,-1.530413794160747,-0.28331960596110456,-0.6161529093692875,-0.6042186698796249,-0.2683924952033814,-0.5890663655066161,-0.20634737617347199,-0.8446897709000715,-0.5704908411699109,-0.43941026774419956,-0.3275811352595418,-0.3101412913869815,-0.07560524309983223,-0.12479169856945717,0.5173028591798974,-1.2908433252442033,0.5254275063649069,-1.367328160881924,0.4466185666090405,-0.03207070230487469,0.0033829332419287278,0.28232250666685194,-0.4303360000369335,-0.6329050046444232,0.16178515096710072,0.35668015754229676,0.5111813801927986,-0.4573144105738448,0.025678393505496472,0.5098244137687801,0.440371346049842,-0.10005574275405789,-0.0001502231763791426,-0.11842496972974076,-0.3947968254472281,-0.5682856046165151,0.4919380510919437,-0.06380694675118655,-0.5197093561726517,-0.47718404702251715,0.3514266020212334,-0.1269453927680278,-0.6748035557183322,-0.029351893778556595,-1.2892157138778997,0.6428317011699455,0.8118395872176939,-0.23341959580672295,0.5408836066815838,0.40217952785203415,0.42005333488130725,0.843520667657043,1.367617713754734,-0.6555811332738185,-0.2447621383574362,-0.13882804645239646,0.18134375065841674,0.05478390180255662,-0.01425013784713528,0.917188902998716,0.4323226797014672,1.19733489949977,1.7907316821538988,-0.02427613208476116,-0.3883803566392174,0.40031579072468815,0.6473625965901145,0.5713405923178014,0.17645619035979918,0.7359260391713403,1.0453033360549515,0.8152136940436485,1.0136134727723407,0.562032961857544,0.14161317165235968,1.6012024384847316,1.4206671824352408,-1.0702317786562079,1.7300194237841755
1964-01-01,3.01851592574263,0.7101096580748653,0.8352051599538988,0.8078118608042,1.005949251463307,1.4389127178475611,1.257578415684952,0.8694456233024617,1.6522603136832497,1.297066259697028,0.9285956896158849,-0.9419187918179712,0.46332891802752724,0.03724844362935168,1.1141736432900144,1.1716717920163653,0.6531848373928921,1.5962497621496567,0.6758853232668731,0.9027635245950272,-1.1887266825977978,-1.6795940271512726,-0.2542213081855517,0.8668445711140921,1.236045320699979,2.4651479159795318,0.11745843165678253,-0.2800990468937999,1.3483763309922403,1.029083363180197,-0.10993742353530467,-0.7221283085249419,-2.129126593792383,-0.1357454019806933,-0.09478546990155849,0.9047519389078971,0.653215031716982,-0.5961015801568307,0.013797706011616758,0.715203262661643,0.11890888492429215,1.2462138995550616,0.5610409192537973,-0.2238188114618168,0.6444680676539328,0.16529813121138034,-0.00055186822708357,1.8096926238508124,0.9952652837180779,0.4669231272520673,0.48052360696700547,-1.5700593449315998,-0.09892990873271179,-0.496270641442181,0.1819267365014209,1.7069867638230773,0.2015946556982386,1.2344414088119873,0.6019003753852112,0.09378612786215049,-1.0259252842287385,-0.5097819815296214,0.01876291859784442,-0.1411738863876953,-0.042897459032285805,0.8207308869250621,-0.6449932853762356,0.5504126256384435,1.0942112807096906,-0.8040631171953084,0.24446342850293676,0.701630626453775,0.2882673269169052,-0.7960049788781359,0.6192406495779557,-0.3927419570044747,2.2413216018491844,0.21850585760034005,0.5782018702312602,0.11095677028627696,0.4817272108333682,-0.04670432479740162,-0.6311635068867505,0.0629760815823961,-1.2399021217961401,1.1568893510664944,-0.678379137110241,0.7225897167460616,1.3564520688869448,0.45958585645914496,1.1610869185342132,1.791663558207299,1.3852740699680308,-1.042319282722033,0.15264266417228925
1964-02-01,0.36915123963391283,0.44647200238127754,-0.8224573751748372,1.8627126249661297,0.9659077976610079,0.10340949733169331,0.47693824184910094,-0.03332870378406469,0.6672674129152113,0.4703749325128739,0.7602509601647832,0.6379282271108239,0.3511015720285372,0.8124213001419508,0.5881731552015323,-0.050486466329594935,-0.8122717808094878,-1.3076263847547387,1.8344240676932029,1.1061908355799805,-0.16007200792968942,0.36091712032176054,0.7850603825663957,-0.10368951327164434,0.5893862778324982,1.3930389172276723,-0.4343573490796042,0.9568295895582107,1.931698492840994,0.25939351330590793,0.04547771849407526,0.38701801198790386,-0.20140387604945315,0.3895753883514791,0.3424970095684611,0.20221949875987044,0.5807622738328434,0.07844777311330346,1.3055982027727056,1.7581918323922696,-0.1420193921224684,-0.19897268552085678,0.5720774511643153,0.4229695313666508,0.987509047145442,-0.28643425630531794,0.6191215130174775,1.180983218804379,0.6603413956090278,0.5888526940757852,0.4192134524744354,-0.8216842615895897,-0.15507225263231425,1.2095575378088255,0.45132958509802024,0.0762572417972371,0.3060947833262419,1.1494884337523221,0.23083085865071815,2.964566440447051,0.19153715381846634,0.8006506951146014,0.04417181267248422,0.31328703247938433,1.1320260351529376,0.2869157138832741,1.6662233169984855,0.9084986960797097,-0.15341582686557945,0.9499496101697527,-0.11919873063314014,0.7053788622102143,-0.12126956104126756,0.5034537769753408,0.632295509071016,0.45970854686705004,2.716864935404019,1.1109008823333661,1.0885417337346441,0.41474236223454336,0.5703139642079557,0.2715225352509013,0.27280893714072496,0.2134737349248249,-0.4426365309199475,0.8132674382103702,0.44868533415098616,0.544596572208594,0.548900980384893,0.03642475003177758,-0.5172372547501966,-0.05545518330540678,0.04742742220649392,0.744718475858711,1.3133635502009335
1964-03-01,0.6863065521426203,-0.8070931294391944,-0.8119003147649152,1.1406151830141749,0.8730100523999579,0.07130652133299271,0.9609384383115999,1.0338067435452096,-0.043387534352610994,0.21353292516802935,-0.30136252985099277,0.11599890067144251,-0.13809609803966055,0.24085255349147988,0.701719061853665,-0.1880489928950453,0.9031203034863441,0.33653532259252,1.40178577533334,0.21742150030521556,0.20981416063973946,0.3953224261813932,0.5449147283627773,0.2887624702765472,0.9490326449479611,0.5899784897842402,1.5823809155622617,0.804153448119644,1.4863469547995019,2.0500743999640547,0.6363735250779187,0.20641656779417392,-0.641373307195655,1.8768135295973496,0.13676647950615312,1.1855747840245625,1.2838604458104463,2.0373109354248222,0.9146998353235083,0.45066267346856526,-0.8294795323208376,-0.04184564859174036,0.35771567596007986,0.639513189217301,-0.4220939332116089,0.9758721642454394,1.450848601412386,1.3746025807159679,2.212574651315886,1.502673651855941,-0.04971082573318119,-0.6441252365130198,0.20003380841024096,0.9284689328532982,-0.09911718285328404,2.354063333698808,1.5178364638089548,1.338588924189753,0.8397227751827683,2.6023432748789976,-1.4178404404536558,-0.01427293755663659,-0.06555959845619905,0.5227116319945811,2.1033546190740413,2.9711890356719057,0.6439171685454388,2.0887304678122347,-0.44307768730056135,0.7324775606635013,0.8616863274928009,0.5626196838645618,1.3215734014356932,0.15753105864135727,1.406938477628799,0.9584519872771582,1.9598936754652965,-0.09791577512708603,-0.20616959713346866,-0.04357854615204038,-0.7751357506124358,0.3108689973718268,1.8911015294182847,0.13226654466592114,0.8280993530771377,0.8899281021954195,1.2920559299180456,0.7105484008311966,0.06789769209585618,0.2689766753191877,-0.657244923631693,0.16790621862170244,2.1523114122415024,0.8760261459218681,0.3915887844949851
1964-04-01,-0.21912228490325483,0.06913835040613583,-0.35668874306752085,-0.2257740881990483,-1.0644591796262022,-0.46600136830183586,-0.8007240402226273,-1.1332105454041126,-0.3562051214610423,-0.4474450885785167,-0.271471026821101,-1.8242466575663172,1.2732633252458556,0.6787150451464294,-0.6940127014057228,-0.0003195952245612509,-0.6032184743385608,-0.5553549494268426,-1.1095979685800812,-1.167118373982534,-0.9764357443228067,-1.1985231251895445,-0.6426411579497511,-0.5996847106004783,0.04712153111549862,-1.5245495894060537,-1.3142720246695627,-0.9089485936798173,-1.3175511757713407,-0.34741578543654583,0.3456069650673792,-0.6109061524897741,-2.0854281039889555,-1.7296508503216836,0.5887851091373918,-0.27414891472844893,-0.42548082548309835,-0.9843150396235324,-0.8595182934088161,0.41326050522308255,-1.3858196320595038,-0.5275463582590715,-0.614268930203992,-1.4853554284569925,0.47667737733541227,0.1481200365373012,-0.6897900864183835,-1.4593472012201871,-1.230284934414231,-0.7487503846289997,-0.8231095196795133,-0.19536279918204896,0.09046915504848248,-1.223326874378301,0.11496870237466306,-1.3947344734949625,0.0673472540433288,-0.5544295300068947,-0.8072492939605492,0.35934848054807744,-1.9432352294371478,-1.1553080750710443,-0.578782815776427,-0.3770718289154066,-0.6598192504351269,2.572958038877004,0.5214293239042291,-1.3552867972007019,-1.3705676574082835,-1.4336946737288088,-1.1672085021681744,-0.1575361342174201,-0.17847363014151568,-0.19557635378317492,-0.6344542415759511,0.17489311182103726,-1.585164876875515,-2.204822293863449,-0.4268548560708223,-0.5178446530852736,-0.7951037764226517,0.7249343733357875,-0.6039202885100919,-0.5481735409484494,-0.5005363727637732,-1.2919000047645643,-1.3927785491026412,-1.9186545386093958,-1.1369990574662752,0.9157063908883878,0.1918106823878595,0.34615383008178324,0.22756920948492704,-0.1981020184020087,1.1220089194379674
